lat,lon,lead_month,forecast_date,anom,init_year,init_month
-31.5,-66.5,2,2026-10,0.4854,2026,8
-31.5,-65.5,2,2026-10,0.4547,2026,8
-31.5,-64.5,2,2026-10,0.3568,2026,8
-31.5,-63.5,2,2026-10,0.6808,2026,8
-31.5,-62.5,2,2026-10,0.4115,2026,8
-31.5,-61.5,2,2026-10,0.2953,2026,8
-31.5,-60.5,2,2026-10,0.2528,2026,8
-31.5,-59.5,2,2026-10,0.2652,2026,8
-31.5,-58.5,2,2026-10,0.2603,2026,8
-31.5,-57.5,2,2026-10,0.2569,2026,8
-31.5,-56.5,2,2026-10,0.2174,2026,8
-31.5,-55.5,2,2026-10,0.1944,2026,8
-31.5,-54.5,2,2026-10,0.1664,2026,8
-31.5,-53.5,2,2026-10,0.1466,2026,8
-31.5,-52.5,2,2026-10,0.1258,2026,8
-31.5,-51.5,2,2026-10,-0.1596,2026,8
-31.5,-50.5,2,2026-10,-0.3651,2026,8
-31.5,-49.5,2,2026-10,0.0794,2026,8
-31.5,-48.5,2,2026-10,0.1627,2026,8
-31.5,-47.5,2,2026-10,0.1266,2026,8
-31.5,-46.5,2,2026-10,0.0921,2026,8
-31.5,-45.5,2,2026-10,0.0667,2026,8
-31.5,-44.5,2,2026-10,0.0941,2026,8
-31.5,-43.5,2,2026-10,0.1651,2026,8
-31.5,-42.5,2,2026-10,0.1778,2026,8
-31.5,-41.5,2,2026-10,0.1996,2026,8
-31.5,-40.5,2,2026-10,0.2603,2026,8
-31.5,-39.5,2,2026-10,0.3897,2026,8
-31.5,-38.5,2,2026-10,0.3897,2026,8
-31.5,-37.5,2,2026-10,0.3329,2026,8
-31.5,-36.5,2,2026-10,0.3136,2026,8
-31.5,-35.5,2,2026-10,0.3138,2026,8
-31.5,-34.5,2,2026-10,0.3016,2026,8
-31.5,-33.5,2,2026-10,0.2638,2026,8
-31.5,-32.5,2,2026-10,0.2794,2026,8
-31.5,-31.5,2,2026-10,0.3824,2026,8
-31.5,-30.5,2,2026-10,0.4818,2026,8
-32.5,-89.5,2,2026-10,0.6685,2026,8
-32.5,-88.5,2,2026-10,0.7259,2026,8
-32.5,-87.5,2,2026-10,0.8021,2026,8
-32.5,-86.5,2,2026-10,0.8853,2026,8
-32.5,-85.5,2,2026-10,0.8429,2026,8
-32.5,-84.5,2,2026-10,0.7572,2026,8
-32.5,-83.5,2,2026-10,0.8495,2026,8
-32.5,-82.5,2,2026-10,0.9342,2026,8
-32.5,-81.5,2,2026-10,0.94,2026,8
-32.5,-80.5,2,2026-10,0.9959,2026,8
-32.5,-79.5,2,2026-10,1.015,2026,8
-32.5,-78.5,2,2026-10,1.0221,2026,8
-32.5,-77.5,2,2026-10,1.0904,2026,8
-32.5,-76.5,2,2026-10,1.1871,2026,8
-32.5,-75.5,2,2026-10,1.2179,2026,8
-32.5,-74.5,2,2026-10,1.2957,2026,8
-32.5,-73.5,2,2026-10,1.3463,2026,8
-32.5,-72.5,2,2026-10,1.3514,2026,8
-32.5,-71.5,2,2026-10,0.9369,2026,8
-32.5,-70.5,2,2026-10,-0.0915,2026,8
-32.5,-69.5,2,2026-10,-0.5963,2026,8
-32.5,-68.5,2,2026-10,0.4769,2026,8
-32.5,-67.5,2,2026-10,0.4991,2026,8
-32.5,-66.5,2,2026-10,0.2935,2026,8
-32.5,-65.5,2,2026-10,0.3145,2026,8
-32.5,-64.5,2,2026-10,0.3365,2026,8
-32.5,-63.5,2,2026-10,0.4957,2026,8
-32.5,-62.5,2,2026-10,0.3871,2026,8
-32.5,-61.5,2,2026-10,0.2762,2026,8
-32.5,-60.5,2,2026-10,0.2752,2026,8
-32.5,-59.5,2,2026-10,0.3082,2026,8
-32.5,-58.5,2,2026-10,0.2664,2026,8
-32.5,-57.5,2,2026-10,0.2477,2026,8
-32.5,-56.5,2,2026-10,0.1886,2026,8
-32.5,-55.5,2,2026-10,0.1612,2026,8
-32.5,-54.5,2,2026-10,0.1461,2026,8
-32.5,-53.5,2,2026-10,0.0987,2026,8
-32.5,-52.5,2,2026-10,-0.0041,2026,8
-32.5,-51.5,2,2026-10,-0.4464,2026,8
-32.5,-50.5,2,2026-10,-0.5058,2026,8
-32.5,-49.5,2,2026-10,0.0094,2026,8
-32.5,-48.5,2,2026-10,0.0611,2026,8
-32.5,-47.5,2,2026-10,0.0509,2026,8
-32.5,-46.5,2,2026-10,0.0448,2026,8
-32.5,-45.5,2,2026-10,0.0611,2026,8
-32.5,-44.5,2,2026-10,0.1056,2026,8
-32.5,-43.5,2,2026-10,0.1607,2026,8
-32.5,-42.5,2,2026-10,0.11,2026,8
-32.5,-41.5,2,2026-10,0.0714,2026,8
-32.5,-40.5,2,2026-10,0.1119,2026,8
-32.5,-39.5,2,2026-10,0.1161,2026,8
-32.5,-38.5,2,2026-10,0.1568,2026,8
-32.5,-37.5,2,2026-10,0.2415,2026,8
-32.5,-36.5,2,2026-10,0.3123,2026,8
-32.5,-35.5,2,2026-10,0.3651,2026,8
-32.5,-34.5,2,2026-10,0.3961,2026,8
-32.5,-33.5,2,2026-10,0.4207,2026,8
-32.5,-32.5,2,2026-10,0.41,2026,8
-32.5,-31.5,2,2026-10,0.3822,2026,8
-32.5,-30.5,2,2026-10,0.5011,2026,8
-33.5,-89.5,2,2026-10,0.5172,2026,8
-33.5,-88.5,2,2026-10,0.63,2026,8
-33.5,-87.5,2,2026-10,0.7686,2026,8
-33.5,-86.5,2,2026-10,0.7955,2026,8
-33.5,-85.5,2,2026-10,0.7542,2026,8
-33.5,-84.5,2,2026-10,0.7176,2026,8
-33.5,-83.5,2,2026-10,0.8009,2026,8
-33.5,-82.5,2,2026-10,0.806,2026,8
-33.5,-81.5,2,2026-10,0.7921,2026,8
-33.5,-80.5,2,2026-10,0.8668,2026,8
-33.5,-79.5,2,2026-10,0.9561,2026,8
-33.5,-78.5,2,2026-10,0.9481,2026,8
-33.5,-77.5,2,2026-10,0.9754,2026,8
-33.5,-76.5,2,2026-10,1.0208,2026,8
-33.5,-75.5,2,2026-10,1.0003,2026,8
-33.5,-74.5,2,2026-10,1.1598,2026,8
-33.5,-73.5,2,2026-10,1.3185,2026,8
-33.5,-72.5,2,2026-10,1.2694,2026,8
-33.5,-71.5,2,2026-10,0.6976,2026,8
-33.5,-70.5,2,2026-10,0.4195,2026,8
-33.5,-69.5,2,2026-10,0.1078,2026,8
-33.5,-68.5,2,2026-10,0.2747,2026,8
-33.5,-67.5,2,2026-10,0.3651,2026,8
-33.5,-66.5,2,2026-10,0.2337,2026,8
-33.5,-65.5,2,2026-10,0.2274,2026,8
-33.5,-64.5,2,2026-10,0.317,2026,8
-33.5,-63.5,2,2026-10,0.3863,2026,8
-33.5,-62.5,2,2026-10,0.2628,2026,8
-33.5,-61.5,2,2026-10,0.2176,2026,8
-33.5,-60.5,2,2026-10,0.2345,2026,8
-33.5,-59.5,2,2026-10,0.2384,2026,8
-33.5,-58.5,2,2026-10,0.2269,2026,8
-33.5,-57.5,2,2026-10,0.2122,2026,8
-33.5,-56.5,2,2026-10,0.1727,2026,8
-33.5,-55.5,2,2026-10,0.1207,2026,8
-33.5,-54.5,2,2026-10,0.1026,2026,8
-33.5,-53.5,2,2026-10,0.023,2026,8
-33.5,-52.5,2,2026-10,-0.1581,2026,8
-33.5,-51.5,2,2026-10,-0.8063,2026,8
-33.5,-50.5,2,2026-10,-0.6806,2026,8
-33.5,-49.5,2,2026-10,-0.0722,2026,8
-33.5,-48.5,2,2026-10,-0.0443,2026,8
-33.5,-47.5,2,2026-10,-0.0094,2026,8
-33.5,-46.5,2,2026-10,-0.0375,2026,8
-33.5,-45.5,2,2026-10,-0.0085,2026,8
-33.5,-44.5,2,2026-10,0.0653,2026,8
-33.5,-43.5,2,2026-10,0.1234,2026,8
-33.5,-42.5,2,2026-10,0.0553,2026,8
-33.5,-41.5,2,2026-10,0.0333,2026,8
-33.5,-40.5,2,2026-10,0.0997,2026,8
-33.5,-39.5,2,2026-10,0.0763,2026,8
-33.5,-38.5,2,2026-10,0.1263,2026,8
-33.5,-37.5,2,2026-10,0.2879,2026,8
-33.5,-36.5,2,2026-10,0.2992,2026,8
-33.5,-35.5,2,2026-10,0.2516,2026,8
-33.5,-34.5,2,2026-10,0.3163,2026,8
-33.5,-33.5,2,2026-10,0.4349,2026,8
-33.5,-32.5,2,2026-10,0.4884,2026,8
-33.5,-31.5,2,2026-10,0.463,2026,8
-33.5,-30.5,2,2026-10,0.5289,2026,8
-34.5,-89.5,2,2026-10,0.4776,2026,8
-34.5,-88.5,2,2026-10,0.5641,2026,8
-34.5,-87.5,2,2026-10,0.6878,2026,8
-34.5,-86.5,2,2026-10,0.7435,2026,8
-34.5,-85.5,2,2026-10,0.7223,2026,8
-34.5,-84.5,2,2026-10,0.6854,2026,8
-34.5,-83.5,2,2026-10,0.7103,2026,8
-34.5,-82.5,2,2026-10,0.7208,2026,8
-34.5,-81.5,2,2026-10,0.7091,2026,8
-34.5,-80.5,2,2026-10,0.7176,2026,8
-34.5,-79.5,2,2026-10,0.7735,2026,8
-34.5,-78.5,2,2026-10,0.7638,2026,8
-34.5,-77.5,2,2026-10,0.8314,2026,8
-34.5,-76.5,2,2026-10,0.9076,2026,8
-34.5,-75.5,2,2026-10,0.9737,2026,8
-34.5,-74.5,2,2026-10,1.1041,2026,8
-34.5,-73.5,2,2026-10,1.2157,2026,8
-34.5,-72.5,2,2026-10,1.1029,2026,8
-34.5,-71.5,2,2026-10,0.7811,2026,8
-34.5,-70.5,2,2026-10,0.3114,2026,8
-34.5,-69.5,2,2026-10,-0.0534,2026,8
-34.5,-68.5,2,2026-10,0.252,2026,8
-34.5,-67.5,2,2026-10,0.2101,2026,8
-34.5,-66.5,2,2026-10,0.1766,2026,8
-34.5,-65.5,2,2026-10,0.2977,2026,8
-34.5,-64.5,2,2026-10,0.348,2026,8
-34.5,-63.5,2,2026-10,0.191,2026,8
-34.5,-62.5,2,2026-10,0.0792,2026,8
-34.5,-61.5,2,2026-10,0.1275,2026,8
-34.5,-60.5,2,2026-10,0.1549,2026,8
-34.5,-59.5,2,2026-10,0.1935,2026,8
-34.5,-58.5,2,2026-10,0.2171,2026,8
-34.5,-57.5,2,2026-10,0.1759,2026,8
-34.5,-56.5,2,2026-10,0.0985,2026,8
-34.5,-55.5,2,2026-10,0.0482,2026,8
-34.5,-54.5,2,2026-10,0.0204,2026,8
-34.5,-53.5,2,2026-10,-0.0429,2026,8
-34.5,-52.5,2,2026-10,-0.2895,2026,8
-34.5,-51.5,2,2026-10,-0.727,2026,8
-34.5,-50.5,2,2026-10,-0.2472,2026,8
-34.5,-49.5,2,2026-10,-0.0395,2026,8
-34.5,-48.5,2,2026-10,-0.0817,2026,8
-34.5,-47.5,2,2026-10,-0.0805,2026,8
-34.5,-46.5,2,2026-10,-0.0439,2026,8
-34.5,-45.5,2,2026-10,-0.0028,2026,8
-34.5,-44.5,2,2026-10,0.0399,2026,8
-34.5,-43.5,2,2026-10,0.0538,2026,8
-34.5,-42.5,2,2026-10,0.0499,2026,8
-34.5,-41.5,2,2026-10,0.046,2026,8
-34.5,-40.5,2,2026-10,0.097,2026,8
-34.5,-39.5,2,2026-10,0.1808,2026,8
-34.5,-38.5,2,2026-10,0.2105,2026,8
-34.5,-37.5,2,2026-10,0.2813,2026,8
-34.5,-36.5,2,2026-10,0.2994,2026,8
-34.5,-35.5,2,2026-10,0.2762,2026,8
-34.5,-34.5,2,2026-10,0.2704,2026,8
-34.5,-33.5,2,2026-10,0.3302,2026,8
-34.5,-32.5,2,2026-10,0.3465,2026,8
-34.5,-31.5,2,2026-10,0.4068,2026,8
-34.5,-30.5,2,2026-10,0.5189,2026,8
-35.5,-89.5,2,2026-10,0.3988,2026,8
-35.5,-88.5,2,2026-10,0.4955,2026,8
-35.5,-87.5,2,2026-10,0.6085,2026,8
-35.5,-86.5,2,2026-10,0.6698,2026,8
-35.5,-85.5,2,2026-10,0.6307,2026,8
-35.5,-84.5,2,2026-10,0.578,2026,8
-35.5,-83.5,2,2026-10,0.6339,2026,8
-35.5,-82.5,2,2026-10,0.6615,2026,8
-35.5,-81.5,2,2026-10,0.6798,2026,8
-35.5,-80.5,2,2026-10,0.6588,2026,8
-35.5,-79.5,2,2026-10,0.5811,2026,8
-35.5,-78.5,2,2026-10,0.5843,2026,8
-35.5,-77.5,2,2026-10,0.6173,2026,8
-35.5,-76.5,2,2026-10,0.7027,2026,8
-35.5,-75.5,2,2026-10,0.8643,2026,8
-35.5,-74.5,2,2026-10,1.0887,2026,8
-35.5,-73.5,2,2026-10,1.1849,2026,8
-35.5,-72.5,2,2026-10,0.9207,2026,8
-35.5,-71.5,2,2026-10,0.66,2026,8
-35.5,-70.5,2,2026-10,0.2838,2026,8
-35.5,-69.5,2,2026-10,0.1602,2026,8
-35.5,-68.5,2,2026-10,0.0536,2026,8
-35.5,-67.5,2,2026-10,-0.0421,2026,8
-35.5,-66.5,2,2026-10,-0.0756,2026,8
-35.5,-65.5,2,2026-10,0.0457,2026,8
-35.5,-64.5,2,2026-10,0.1493,2026,8
-35.5,-63.5,2,2026-10,0.1683,2026,8
-35.5,-62.5,2,2026-10,0.0772,2026,8
-35.5,-61.5,2,2026-10,0.0599,2026,8
-35.5,-60.5,2,2026-10,0.087,2026,8
-35.5,-59.5,2,2026-10,0.0919,2026,8
-35.5,-58.5,2,2026-10,0.1263,2026,8
-35.5,-57.5,2,2026-10,0.1156,2026,8
-35.5,-56.5,2,2026-10,0.086,2026,8
-35.5,-55.5,2,2026-10,0.037,2026,8
-35.5,-54.5,2,2026-10,-0.0121,2026,8
-35.5,-53.5,2,2026-10,0.0091,2026,8
-35.5,-52.5,2,2026-10,-0.268,2026,8
-35.5,-51.5,2,2026-10,-0.2621,2026,8
-35.5,-50.5,2,2026-10,0.0404,2026,8
-35.5,-49.5,2,2026-10,0.0028,2026,8
-35.5,-48.5,2,2026-10,-0.0221,2026,8
-35.5,-47.5,2,2026-10,-0.0424,2026,8
-35.5,-46.5,2,2026-10,0.0533,2026,8
-35.5,-45.5,2,2026-10,0.1273,2026,8
-35.5,-44.5,2,2026-10,0.1317,2026,8
-35.5,-43.5,2,2026-10,0.0841,2026,8
-35.5,-42.5,2,2026-10,0.0694,2026,8
-35.5,-41.5,2,2026-10,0.0802,2026,8
-35.5,-40.5,2,2026-10,0.0494,2026,8
-35.5,-39.5,2,2026-10,0.162,2026,8
-35.5,-38.5,2,2026-10,0.2428,2026,8
-35.5,-37.5,2,2026-10,0.2616,2026,8
-35.5,-36.5,2,2026-10,0.2699,2026,8
-35.5,-35.5,2,2026-10,0.2999,2026,8
-35.5,-34.5,2,2026-10,0.2918,2026,8
-35.5,-33.5,2,2026-10,0.3055,2026,8
-35.5,-32.5,2,2026-10,0.2711,2026,8
-35.5,-31.5,2,2026-10,0.287,2026,8
-35.5,-30.5,2,2026-10,0.4051,2026,8
-36.5,-89.5,2,2026-10,0.336,2026,8
-36.5,-88.5,2,2026-10,0.4474,2026,8
-36.5,-87.5,2,2026-10,0.5741,2026,8
-36.5,-86.5,2,2026-10,0.6053,2026,8
-36.5,-85.5,2,2026-10,0.5929,2026,8
-36.5,-84.5,2,2026-10,0.5411,2026,8
-36.5,-83.5,2,2026-10,0.5421,2026,8
-36.5,-82.5,2,2026-10,0.5912,2026,8
-36.5,-81.5,2,2026-10,0.6744,2026,8
-36.5,-80.5,2,2026-10,0.6788,2026,8
-36.5,-79.5,2,2026-10,0.5826,2026,8
-36.5,-78.5,2,2026-10,0.5577,2026,8
-36.5,-77.5,2,2026-10,0.5865,2026,8
-36.5,-76.5,2,2026-10,0.6319,2026,8
-36.5,-75.5,2,2026-10,0.721,2026,8
-36.5,-74.5,2,2026-10,1.0267,2026,8
-36.5,-73.5,2,2026-10,1.1085,2026,8
-36.5,-72.5,2,2026-10,0.8658,2026,8
-36.5,-71.5,2,2026-10,0.66,2026,8
-36.5,-70.5,2,2026-10,0.2516,2026,8
-36.5,-69.5,2,2026-10,-0.11,2026,8
-36.5,-68.5,2,2026-10,-0.2174,2026,8
-36.5,-67.5,2,2026-10,-0.4782,2026,8
-36.5,-66.5,2,2026-10,-0.4723,2026,8
-36.5,-65.5,2,2026-10,-0.2094,2026,8
-36.5,-64.5,2,2026-10,-0.0285,2026,8
-36.5,-63.5,2,2026-10,0.0245,2026,8
-36.5,-62.5,2,2026-10,0.0213,2026,8
-36.5,-61.5,2,2026-10,0.0045,2026,8
-36.5,-60.5,2,2026-10,0.0374,2026,8
-36.5,-59.5,2,2026-10,0.0487,2026,8
-36.5,-58.5,2,2026-10,0.0511,2026,8
-36.5,-57.5,2,2026-10,0.046,2026,8
-36.5,-56.5,2,2026-10,0.0758,2026,8
-36.5,-55.5,2,2026-10,0.0623,2026,8
-36.5,-54.5,2,2026-10,0.0667,2026,8
-36.5,-53.5,2,2026-10,0.1168,2026,8
-36.5,-52.5,2,2026-10,-0.1288,2026,8
-36.5,-51.5,2,2026-10,-0.0441,2026,8
-36.5,-50.5,2,2026-10,0.0497,2026,8
-36.5,-49.5,2,2026-10,-0.1264,2026,8
-36.5,-48.5,2,2026-10,-0.0949,2026,8
-36.5,-47.5,2,2026-10,0.0602,2026,8
-36.5,-46.5,2,2026-10,0.1454,2026,8
-36.5,-45.5,2,2026-10,0.2015,2026,8
-36.5,-44.5,2,2026-10,0.1444,2026,8
-36.5,-43.5,2,2026-10,0.0672,2026,8
-36.5,-42.5,2,2026-10,0.0675,2026,8
-36.5,-41.5,2,2026-10,0.0374,2026,8
-36.5,-40.5,2,2026-10,-0.0089,2026,8
-36.5,-39.5,2,2026-10,0.0926,2026,8
-36.5,-38.5,2,2026-10,0.141,2026,8
-36.5,-37.5,2,2026-10,0.1937,2026,8
-36.5,-36.5,2,2026-10,0.2728,2026,8
-36.5,-35.5,2,2026-10,0.2826,2026,8
-36.5,-34.5,2,2026-10,0.3182,2026,8
-36.5,-33.5,2,2026-10,0.3268,2026,8
-36.5,-32.5,2,2026-10,0.2769,2026,8
-36.5,-31.5,2,2026-10,0.2359,2026,8
-36.5,-30.5,2,2026-10,0.294,2026,8
-37.5,-89.5,2,2026-10,0.3739,2026,8
-37.5,-88.5,2,2026-10,0.4644,2026,8
-37.5,-87.5,2,2026-10,0.5352,2026,8
-37.5,-86.5,2,2026-10,0.5247,2026,8
-37.5,-85.5,2,2026-10,0.4974,2026,8
-37.5,-84.5,2,2026-10,0.4715,2026,8
-37.5,-83.5,2,2026-10,0.4942,2026,8
-37.5,-82.5,2,2026-10,0.5389,2026,8
-37.5,-81.5,2,2026-10,0.5921,2026,8
-37.5,-80.5,2,2026-10,0.61,2026,8
-37.5,-79.5,2,2026-10,0.598,2026,8
-37.5,-78.5,2,2026-10,0.5714,2026,8
-37.5,-77.5,2,2026-10,0.5963,2026,8
-37.5,-76.5,2,2026-10,0.6185,2026,8
-37.5,-75.5,2,2026-10,0.6795,2026,8
-37.5,-74.5,2,2026-10,0.9691,2026,8
-37.5,-73.5,2,2026-10,0.9591,2026,8
-37.5,-72.5,2,2026-10,0.8377,2026,8
-37.5,-71.5,2,2026-10,0.6275,2026,8
-37.5,-70.5,2,2026-10,0.2196,2026,8
-37.5,-69.5,2,2026-10,-0.3669,2026,8
-37.5,-68.5,2,2026-10,-0.5219,2026,8
-37.5,-67.5,2,2026-10,-0.5732,2026,8
-37.5,-66.5,2,2026-10,-0.4936,2026,8
-37.5,-65.5,2,2026-10,-0.3065,2026,8
-37.5,-64.5,2,2026-10,-0.2509,2026,8
-37.5,-63.5,2,2026-10,-0.1501,2026,8
-37.5,-62.5,2,2026-10,-0.0434,2026,8
-37.5,-61.5,2,2026-10,-0.0329,2026,8
-37.5,-60.5,2,2026-10,-0.0334,2026,8
-37.5,-59.5,2,2026-10,-0.0341,2026,8
-37.5,-58.5,2,2026-10,-0.008,2026,8
-37.5,-57.5,2,2026-10,0.0487,2026,8
-37.5,-56.5,2,2026-10,0.1039,2026,8
-37.5,-55.5,2,2026-10,0.1073,2026,8
-37.5,-54.5,2,2026-10,0.1478,2026,8
-37.5,-53.5,2,2026-10,0.0811,2026,8
-37.5,-52.5,2,2026-10,-0.1691,2026,8
-37.5,-51.5,2,2026-10,-0.0302,2026,8
-37.5,-50.5,2,2026-10,-0.0878,2026,8
-37.5,-49.5,2,2026-10,-0.1869,2026,8
-37.5,-48.5,2,2026-10,-0.0429,2026,8
-37.5,-47.5,2,2026-10,0.0755,2026,8
-37.5,-46.5,2,2026-10,0.1322,2026,8
-37.5,-45.5,2,2026-10,0.1942,2026,8
-37.5,-44.5,2,2026-10,0.1793,2026,8
-37.5,-43.5,2,2026-10,0.1476,2026,8
-37.5,-42.5,2,2026-10,0.1085,2026,8
-37.5,-41.5,2,2026-10,0.0377,2026,8
-37.5,-40.5,2,2026-10,0.0113,2026,8
-37.5,-39.5,2,2026-10,0.0428,2026,8
-37.5,-38.5,2,2026-10,0.0706,2026,8
-37.5,-37.5,2,2026-10,0.1195,2026,8
-37.5,-36.5,2,2026-10,0.2059,2026,8
-37.5,-35.5,2,2026-10,0.2315,2026,8
-37.5,-34.5,2,2026-10,0.3001,2026,8
-37.5,-33.5,2,2026-10,0.2928,2026,8
-37.5,-32.5,2,2026-10,0.2848,2026,8
-37.5,-31.5,2,2026-10,0.2435,2026,8
-37.5,-30.5,2,2026-10,0.2308,2026,8
-38.5,-89.5,2,2026-10,0.401,2026,8
-38.5,-88.5,2,2026-10,0.4613,2026,8
-38.5,-87.5,2,2026-10,0.4576,2026,8
-38.5,-86.5,2,2026-10,0.4393,2026,8
-38.5,-85.5,2,2026-10,0.4715,2026,8
-38.5,-84.5,2,2026-10,0.4754,2026,8
-38.5,-83.5,2,2026-10,0.4154,2026,8
-38.5,-82.5,2,2026-10,0.4344,2026,8
-38.5,-81.5,2,2026-10,0.516,2026,8
-38.5,-80.5,2,2026-10,0.5753,2026,8
-38.5,-79.5,2,2026-10,0.5985,2026,8
-38.5,-78.5,2,2026-10,0.5938,2026,8
-38.5,-77.5,2,2026-10,0.5736,2026,8
-38.5,-76.5,2,2026-10,0.578,2026,8
-38.5,-75.5,2,2026-10,0.6734,2026,8
-38.5,-74.5,2,2026-10,0.9444,2026,8
-38.5,-73.5,2,2026-10,1.0035,2026,8
-38.5,-72.5,2,2026-10,0.9442,2026,8
-38.5,-71.5,2,2026-10,0.6559,2026,8
-38.5,-70.5,2,2026-10,0.1371,2026,8
-38.5,-69.5,2,2026-10,-0.2931,2026,8
-38.5,-68.5,2,2026-10,-0.5568,2026,8
-38.5,-67.5,2,2026-10,-0.6154,2026,8
-38.5,-66.5,2,2026-10,-0.4706,2026,8
-38.5,-65.5,2,2026-10,-0.5036,2026,8
-38.5,-64.5,2,2026-10,-0.445,2026,8
-38.5,-63.5,2,2026-10,-0.3625,2026,8
-38.5,-62.5,2,2026-10,-0.1867,2026,8
-38.5,-61.5,2,2026-10,-0.1371,2026,8
-38.5,-60.5,2,2026-10,-0.1093,2026,8
-38.5,-59.5,2,2026-10,-0.0334,2026,8
-38.5,-58.5,2,2026-10,0.0489,2026,8
-38.5,-57.5,2,2026-10,0.1519,2026,8
-38.5,-56.5,2,2026-10,0.1676,2026,8
-38.5,-55.5,2,2026-10,0.1788,2026,8
-38.5,-54.5,2,2026-10,0.2686,2026,8
-38.5,-53.5,2,2026-10,0.109,2026,8
-38.5,-52.5,2,2026-10,-0.1535,2026,8
-38.5,-51.5,2,2026-10,-0.0187,2026,8
-38.5,-50.5,2,2026-10,0.0694,2026,8
-38.5,-49.5,2,2026-10,0.088,2026,8
-38.5,-48.5,2,2026-10,0.0865,2026,8
-38.5,-47.5,2,2026-10,0.0255,2026,8
-38.5,-46.5,2,2026-10,0.0284,2026,8
-38.5,-45.5,2,2026-10,0.0709,2026,8
-38.5,-44.5,2,2026-10,0.2213,2026,8
-38.5,-43.5,2,2026-10,0.3036,2026,8
-38.5,-42.5,2,2026-10,0.2921,2026,8
-38.5,-41.5,2,2026-10,0.1812,2026,8
-38.5,-40.5,2,2026-10,0.0914,2026,8
-38.5,-39.5,2,2026-10,0.047,2026,8
-38.5,-38.5,2,2026-10,0.0479,2026,8
-38.5,-37.5,2,2026-10,0.0592,2026,8
-38.5,-36.5,2,2026-10,0.1773,2026,8
-38.5,-35.5,2,2026-10,0.3082,2026,8
-38.5,-34.5,2,2026-10,0.3316,2026,8
-38.5,-33.5,2,2026-10,0.2486,2026,8
-38.5,-32.5,2,2026-10,0.2503,2026,8
-38.5,-31.5,2,2026-10,0.2479,2026,8
-38.5,-30.5,2,2026-10,0.2286,2026,8
-39.5,-89.5,2,2026-10,0.4015,2026,8
-39.5,-88.5,2,2026-10,0.409,2026,8
-39.5,-87.5,2,2026-10,0.4579,2026,8
-39.5,-86.5,2,2026-10,0.4627,2026,8
-39.5,-85.5,2,2026-10,0.461,2026,8
-39.5,-84.5,2,2026-10,0.4359,2026,8
-39.5,-83.5,2,2026-10,0.3851,2026,8
-39.5,-82.5,2,2026-10,0.3905,2026,8
-39.5,-81.5,2,2026-10,0.4764,2026,8
-39.5,-80.5,2,2026-10,0.5335,2026,8
-39.5,-79.5,2,2026-10,0.5245,2026,8
-39.5,-78.5,2,2026-10,0.5367,2026,8
-39.5,-77.5,2,2026-10,0.5316,2026,8
-39.5,-76.5,2,2026-10,0.4549,2026,8
-39.5,-75.5,2,2026-10,0.6446,2026,8
-39.5,-74.5,2,2026-10,0.9371,2026,8
-39.5,-73.5,2,2026-10,0.9635,2026,8
-39.5,-72.5,2,2026-10,0.9806,2026,8
-39.5,-71.5,2,2026-10,0.6793,2026,8
-39.5,-70.5,2,2026-10,0.3346,2026,8
-39.5,-69.5,2,2026-10,0.0128,2026,8
-39.5,-68.5,2,2026-10,-0.1476,2026,8
-39.5,-67.5,2,2026-10,-0.4923,2026,8
-39.5,-66.5,2,2026-10,-0.4904,2026,8
-39.5,-65.5,2,2026-10,-0.5644,2026,8
-39.5,-64.5,2,2026-10,-0.4035,2026,8
-39.5,-63.5,2,2026-10,-0.4452,2026,8
-39.5,-62.5,2,2026-10,-0.2824,2026,8
-39.5,-61.5,2,2026-10,0.086,2026,8
-39.5,-60.5,2,2026-10,0.1571,2026,8
-39.5,-59.5,2,2026-10,0.1976,2026,8
-39.5,-58.5,2,2026-10,0.2181,2026,8
-39.5,-57.5,2,2026-10,0.2191,2026,8
-39.5,-56.5,2,2026-10,0.2027,2026,8
-39.5,-55.5,2,2026-10,0.3058,2026,8
-39.5,-54.5,2,2026-10,0.4427,2026,8
-39.5,-53.5,2,2026-10,0.2262,2026,8
-39.5,-52.5,2,2026-10,0.0396,2026,8
-39.5,-51.5,2,2026-10,0.0584,2026,8
-39.5,-50.5,2,2026-10,0.1356,2026,8
-39.5,-49.5,2,2026-10,0.1676,2026,8
-39.5,-48.5,2,2026-10,0.1165,2026,8
-39.5,-47.5,2,2026-10,-0.0959,2026,8
-39.5,-46.5,2,2026-10,-0.1386,2026,8
-39.5,-45.5,2,2026-10,-0.0194,2026,8
-39.5,-44.5,2,2026-10,0.2445,2026,8
-39.5,-43.5,2,2026-10,0.3416,2026,8
-39.5,-42.5,2,2026-10,0.4027,2026,8
-39.5,-41.5,2,2026-10,0.3475,2026,8
-39.5,-40.5,2,2026-10,0.2489,2026,8
-39.5,-39.5,2,2026-10,0.2003,2026,8
-39.5,-38.5,2,2026-10,0.2049,2026,8
-39.5,-37.5,2,2026-10,0.181,2026,8
-39.5,-36.5,2,2026-10,0.3372,2026,8
-39.5,-35.5,2,2026-10,0.5125,2026,8
-39.5,-34.5,2,2026-10,0.5323,2026,8
-39.5,-33.5,2,2026-10,0.389,2026,8
-39.5,-32.5,2,2026-10,0.3128,2026,8
-39.5,-31.5,2,2026-10,0.3656,2026,8
