lat,lon,anom,init_year,init_month
-53.5,-55.5,2.3,2026,4
-53.5,-54.5,2.36,2026,4
-53.5,-53.5,2.48,2026,4
-53.5,-52.5,2.55,2026,4
-53.5,-51.5,2.59,2026,4
-53.5,-50.5,2.66,2026,4
-53.5,-49.5,2.67,2026,4
-53.5,-48.5,2.72,2026,4
-53.5,-47.5,2.79,2026,4
-53.5,-46.5,2.82,2026,4
-53.5,-45.5,2.82,2026,4
-53.5,-44.5,2.87,2026,4
-53.5,-43.5,2.89,2026,4
-53.5,-42.5,2.94,2026,4
-53.5,-41.5,2.92,2026,4
-53.5,-40.5,2.92,2026,4
-53.5,-39.5,2.94,2026,4
-53.5,-38.5,3.03,2026,4
-53.5,-37.5,3.16,2026,4
-53.5,-36.5,2.97,2026,4
-53.5,-35.5,2.6,2026,4
-53.5,-34.5,2.66,2026,4
-53.5,-33.5,2.69,2026,4
-53.5,-32.5,2.79,2026,4
-53.5,-31.5,2.93,2026,4
-53.5,-30.5,3.15,2026,4
-54.5,-89.5,3.29,2026,4
-54.5,-88.5,3.31,2026,4
-54.5,-87.5,3.31,2026,4
-54.5,-86.5,3.32,2026,4
-54.5,-85.5,3.33,2026,4
-54.5,-84.5,3.36,2026,4
-54.5,-83.5,3.36,2026,4
-54.5,-82.5,3.34,2026,4
-54.5,-81.5,3.39,2026,4
-54.5,-80.5,3.39,2026,4
-54.5,-79.5,3.41,2026,4
-54.5,-78.5,3.51,2026,4
-54.5,-77.5,3.62,2026,4
-54.5,-76.5,3.82,2026,4
-54.5,-75.5,4.2,2026,4
-54.5,-74.5,4.8,2026,4
-54.5,-73.5,5.69,2026,4
-54.5,-72.5,6.5,2026,4
-54.5,-71.5,7.78,2026,4
-54.5,-70.5,6.88,2026,4
-54.5,-69.5,5.41,2026,4
-54.5,-68.5,2.75,2026,4
-54.5,-67.5,1.69,2026,4
-54.5,-66.5,1.47,2026,4
-54.5,-65.5,1.71,2026,4
-54.5,-64.5,2.12,2026,4
-54.5,-63.5,2.2,2026,4
-54.5,-62.5,2.23,2026,4
-54.5,-61.5,2.32,2026,4
-54.5,-60.5,2.43,2026,4
-54.5,-59.5,2.49,2026,4
-54.5,-58.5,2.57,2026,4
-54.5,-57.5,2.65,2026,4
-54.5,-56.5,2.7,2026,4
-54.5,-55.5,2.61,2026,4
-54.5,-54.5,2.47,2026,4
-54.5,-53.5,2.43,2026,4
-54.5,-52.5,2.44,2026,4
-54.5,-51.5,2.48,2026,4
-54.5,-50.5,2.56,2026,4
-54.5,-49.5,2.66,2026,4
-54.5,-48.5,2.81,2026,4
-54.5,-47.5,2.91,2026,4
-54.5,-46.5,2.99,2026,4
-54.5,-45.5,3.02,2026,4
-54.5,-44.5,3.01,2026,4
-54.5,-43.5,2.98,2026,4
-54.5,-42.5,2.96,2026,4
-54.5,-41.5,2.99,2026,4
-54.5,-40.5,2.96,2026,4
-54.5,-39.5,3.04,2026,4
-54.5,-38.5,3.2,2026,4
-54.5,-37.5,4.42,2026,4
-54.5,-36.5,4.5,2026,4
-54.5,-35.5,2.81,2026,4
-54.5,-34.5,2.58,2026,4
-54.5,-33.5,2.71,2026,4
-54.5,-32.5,2.8,2026,4
-54.5,-31.5,2.97,2026,4
-54.5,-30.5,3.08,2026,4
-55.5,-89.5,3.32,2026,4
-55.5,-88.5,3.33,2026,4
-55.5,-87.5,3.35,2026,4
-55.5,-86.5,3.36,2026,4
-55.5,-85.5,3.31,2026,4
-55.5,-84.5,3.31,2026,4
-55.5,-83.5,3.32,2026,4
-55.5,-82.5,3.36,2026,4
-55.5,-81.5,3.34,2026,4
-55.5,-80.5,3.36,2026,4
-55.5,-79.5,3.38,2026,4
-55.5,-78.5,3.44,2026,4
-55.5,-77.5,3.49,2026,4
-55.5,-76.5,3.57,2026,4
-55.5,-75.5,3.7,2026,4
-55.5,-74.5,3.88,2026,4
-55.5,-73.5,4.26,2026,4
-55.5,-72.5,4.92,2026,4
-55.5,-71.5,5.53,2026,4
-55.5,-70.5,6.5,2026,4
-55.5,-69.5,5.81,2026,4
-55.5,-68.5,4.2,2026,4
-55.5,-67.5,3.28,2026,4
-55.5,-66.5,3.3,2026,4
-55.5,-65.5,2.72,2026,4
-55.5,-64.5,2.27,2026,4
-55.5,-63.5,2.05,2026,4
-55.5,-62.5,2.01,2026,4
-55.5,-61.5,2.06,2026,4
-55.5,-60.5,2.15,2026,4
-55.5,-59.5,2.24,2026,4
-55.5,-58.5,2.33,2026,4
-55.5,-57.5,2.41,2026,4
-55.5,-56.5,2.42,2026,4
-55.5,-55.5,2.44,2026,4
-55.5,-54.5,2.47,2026,4
-55.5,-53.5,2.45,2026,4
-55.5,-52.5,2.51,2026,4
-55.5,-51.5,2.6,2026,4
-55.5,-50.5,2.63,2026,4
-55.5,-49.5,2.67,2026,4
-55.5,-48.5,2.7,2026,4
-55.5,-47.5,2.77,2026,4
-55.5,-46.5,2.83,2026,4
-55.5,-45.5,2.92,2026,4
-55.5,-44.5,2.91,2026,4
-55.5,-43.5,2.96,2026,4
-55.5,-42.5,2.96,2026,4
-55.5,-41.5,2.96,2026,4
-55.5,-40.5,2.92,2026,4
-55.5,-39.5,2.93,2026,4
-55.5,-38.5,3.0,2026,4
-55.5,-37.5,3.08,2026,4
-55.5,-36.5,3.25,2026,4
-55.5,-35.5,3.09,2026,4
-55.5,-34.5,2.99,2026,4
-55.5,-33.5,2.87,2026,4
-55.5,-32.5,2.84,2026,4
-55.5,-31.5,2.83,2026,4
-55.5,-30.5,2.86,2026,4
-56.5,-89.5,3.32,2026,4
-56.5,-88.5,3.36,2026,4
-56.5,-87.5,3.38,2026,4
-56.5,-86.5,3.35,2026,4
-56.5,-85.5,3.29,2026,4
-56.5,-84.5,3.25,2026,4
-56.5,-83.5,3.28,2026,4
-56.5,-82.5,3.33,2026,4
-56.5,-81.5,3.34,2026,4
-56.5,-80.5,3.35,2026,4
-56.5,-79.5,3.37,2026,4
-56.5,-78.5,3.43,2026,4
-56.5,-77.5,3.41,2026,4
-56.5,-76.5,3.44,2026,4
-56.5,-75.5,3.44,2026,4
-56.5,-74.5,3.52,2026,4
-56.5,-73.5,3.65,2026,4
-56.5,-72.5,3.73,2026,4
-56.5,-71.5,3.9,2026,4
-56.5,-70.5,4.11,2026,4
-56.5,-69.5,4.27,2026,4
-56.5,-68.5,4.29,2026,4
-56.5,-67.5,4.02,2026,4
-56.5,-66.5,3.16,2026,4
-56.5,-65.5,2.47,2026,4
-56.5,-64.5,2.24,2026,4
-56.5,-63.5,2.27,2026,4
-56.5,-62.5,2.29,2026,4
-56.5,-61.5,2.34,2026,4
-56.5,-60.5,2.38,2026,4
-56.5,-59.5,2.41,2026,4
-56.5,-58.5,2.44,2026,4
-56.5,-57.5,2.42,2026,4
-56.5,-56.5,2.35,2026,4
-56.5,-55.5,2.36,2026,4
-56.5,-54.5,2.4,2026,4
-56.5,-53.5,2.47,2026,4
-56.5,-52.5,2.56,2026,4
-56.5,-51.5,2.64,2026,4
-56.5,-50.5,2.62,2026,4
-56.5,-49.5,2.63,2026,4
-56.5,-48.5,2.65,2026,4
-56.5,-47.5,2.69,2026,4
-56.5,-46.5,2.76,2026,4
-56.5,-45.5,2.85,2026,4
-56.5,-44.5,2.85,2026,4
-56.5,-43.5,2.82,2026,4
-56.5,-42.5,2.85,2026,4
-56.5,-41.5,2.89,2026,4
-56.5,-40.5,2.92,2026,4
-56.5,-39.5,2.91,2026,4
-56.5,-38.5,2.88,2026,4
-56.5,-37.5,2.89,2026,4
-56.5,-36.5,2.95,2026,4
-56.5,-35.5,2.94,2026,4
-56.5,-34.5,2.91,2026,4
-56.5,-33.5,2.84,2026,4
-56.5,-32.5,2.8,2026,4
-56.5,-31.5,2.78,2026,4
-56.5,-30.5,2.77,2026,4
-57.5,-89.5,3.27,2026,4
-57.5,-88.5,3.34,2026,4
-57.5,-87.5,3.43,2026,4
-57.5,-86.5,3.41,2026,4
-57.5,-85.5,3.4,2026,4
-57.5,-84.5,3.35,2026,4
-57.5,-83.5,3.27,2026,4
-57.5,-82.5,3.29,2026,4
-57.5,-81.5,3.33,2026,4
-57.5,-80.5,3.32,2026,4
-57.5,-79.5,3.33,2026,4
-57.5,-78.5,3.38,2026,4
-57.5,-77.5,3.41,2026,4
-57.5,-76.5,3.39,2026,4
-57.5,-75.5,3.45,2026,4
-57.5,-74.5,3.52,2026,4
-57.5,-73.5,3.51,2026,4
-57.5,-72.5,3.51,2026,4
-57.5,-71.5,3.46,2026,4
-57.5,-70.5,3.29,2026,4
-57.5,-69.5,3.11,2026,4
-57.5,-68.5,2.92,2026,4
-57.5,-67.5,2.69,2026,4
-57.5,-66.5,2.5,2026,4
-57.5,-65.5,2.41,2026,4
-57.5,-64.5,2.43,2026,4
-57.5,-63.5,2.47,2026,4
-57.5,-62.5,2.41,2026,4
-57.5,-61.5,2.4,2026,4
-57.5,-60.5,2.38,2026,4
-57.5,-59.5,2.33,2026,4
-57.5,-58.5,2.29,2026,4
-57.5,-57.5,2.29,2026,4
-57.5,-56.5,2.33,2026,4
-57.5,-55.5,2.39,2026,4
-57.5,-54.5,2.48,2026,4
-57.5,-53.5,2.55,2026,4
-57.5,-52.5,2.53,2026,4
-57.5,-51.5,2.54,2026,4
-57.5,-50.5,2.54,2026,4
-57.5,-49.5,2.53,2026,4
-57.5,-48.5,2.58,2026,4
-57.5,-47.5,2.65,2026,4
-57.5,-46.5,2.64,2026,4
-57.5,-45.5,2.64,2026,4
-57.5,-44.5,2.6,2026,4
-57.5,-43.5,2.62,2026,4
-57.5,-42.5,2.69,2026,4
-57.5,-41.5,2.8,2026,4
-57.5,-40.5,2.87,2026,4
-57.5,-39.5,2.85,2026,4
-57.5,-38.5,2.81,2026,4
-57.5,-37.5,2.75,2026,4
-57.5,-36.5,2.77,2026,4
-57.5,-35.5,2.75,2026,4
-57.5,-34.5,2.68,2026,4
-57.5,-33.5,2.67,2026,4
-57.5,-32.5,2.71,2026,4
-57.5,-31.5,2.72,2026,4
-57.5,-30.5,2.7,2026,4
-58.5,-89.5,3.17,2026,4
-58.5,-88.5,3.19,2026,4
-58.5,-87.5,3.26,2026,4
-58.5,-86.5,3.31,2026,4
-58.5,-85.5,3.29,2026,4
-58.5,-84.5,3.31,2026,4
-58.5,-83.5,3.27,2026,4
-58.5,-82.5,3.25,2026,4
-58.5,-81.5,3.29,2026,4
-58.5,-80.5,3.3,2026,4
-58.5,-79.5,3.29,2026,4
-58.5,-78.5,3.27,2026,4
-58.5,-77.5,3.31,2026,4
-58.5,-76.5,3.34,2026,4
-58.5,-75.5,3.34,2026,4
-58.5,-74.5,3.35,2026,4
-58.5,-73.5,3.4,2026,4
-58.5,-72.5,3.39,2026,4
-58.5,-71.5,3.35,2026,4
-58.5,-70.5,3.33,2026,4
-58.5,-69.5,3.16,2026,4
-58.5,-68.5,2.76,2026,4
-58.5,-67.5,2.48,2026,4
-58.5,-66.5,2.43,2026,4
-58.5,-65.5,2.44,2026,4
-58.5,-64.5,2.39,2026,4
-58.5,-63.5,2.36,2026,4
-58.5,-62.5,2.38,2026,4
-58.5,-61.5,2.39,2026,4
-58.5,-60.5,2.37,2026,4
-58.5,-59.5,2.32,2026,4
-58.5,-58.5,2.32,2026,4
-58.5,-57.5,2.35,2026,4
-58.5,-56.5,2.4,2026,4
-58.5,-55.5,2.48,2026,4
-58.5,-54.5,2.52,2026,4
-58.5,-53.5,2.49,2026,4
-58.5,-52.5,2.43,2026,4
-58.5,-51.5,2.38,2026,4
-58.5,-50.5,2.34,2026,4
-58.5,-49.5,2.36,2026,4
-58.5,-48.5,2.41,2026,4
-58.5,-47.5,2.53,2026,4
-58.5,-46.5,2.55,2026,4
-58.5,-45.5,2.49,2026,4
-58.5,-44.5,2.45,2026,4
-58.5,-43.5,2.44,2026,4
-58.5,-42.5,2.49,2026,4
-58.5,-41.5,2.55,2026,4
-58.5,-40.5,2.59,2026,4
-58.5,-39.5,2.61,2026,4
-58.5,-38.5,2.6,2026,4
-58.5,-37.5,2.58,2026,4
-58.5,-36.5,2.57,2026,4
-58.5,-35.5,2.57,2026,4
-58.5,-34.5,2.56,2026,4
-58.5,-33.5,2.55,2026,4
-58.5,-32.5,2.56,2026,4
-58.5,-31.5,2.56,2026,4
-58.5,-30.5,2.53,2026,4
-59.5,-89.5,3.14,2026,4
-59.5,-88.5,3.15,2026,4
-59.5,-87.5,3.15,2026,4
-59.5,-86.5,3.22,2026,4
-59.5,-85.5,3.24,2026,4
-59.5,-84.5,3.24,2026,4
-59.5,-83.5,3.31,2026,4
-59.5,-82.5,3.35,2026,4
-59.5,-81.5,3.33,2026,4
-59.5,-80.5,3.37,2026,4
-59.5,-79.5,3.34,2026,4
-59.5,-78.5,3.22,2026,4
-59.5,-77.5,3.15,2026,4
-59.5,-76.5,3.17,2026,4
-59.5,-75.5,3.22,2026,4
-59.5,-74.5,3.19,2026,4
-59.5,-73.5,3.09,2026,4
-59.5,-72.5,2.99,2026,4
-59.5,-71.5,2.95,2026,4
-59.5,-70.5,2.93,2026,4
-59.5,-69.5,2.85,2026,4
-59.5,-68.5,2.61,2026,4
-59.5,-67.5,2.42,2026,4
-59.5,-66.5,2.4,2026,4
-59.5,-65.5,2.4,2026,4
-59.5,-64.5,2.39,2026,4
-59.5,-63.5,2.42,2026,4
-59.5,-62.5,2.45,2026,4
-59.5,-61.5,2.47,2026,4
-59.5,-60.5,2.49,2026,4
-59.5,-59.5,2.47,2026,4
-59.5,-58.5,2.42,2026,4
-59.5,-57.5,2.39,2026,4
-59.5,-56.5,2.36,2026,4
-59.5,-55.5,2.36,2026,4
-59.5,-54.5,2.34,2026,4
-59.5,-53.5,2.3,2026,4
-59.5,-52.5,2.27,2026,4
-59.5,-51.5,2.21,2026,4
-59.5,-50.5,2.19,2026,4
-59.5,-49.5,2.22,2026,4
-59.5,-48.5,2.26,2026,4
-59.5,-47.5,2.3,2026,4
-59.5,-46.5,2.38,2026,4
-59.5,-45.5,2.36,2026,4
-59.5,-44.5,2.29,2026,4
-59.5,-43.5,2.26,2026,4
-59.5,-42.5,2.3,2026,4
-59.5,-41.5,2.33,2026,4
-59.5,-40.5,2.3,2026,4
-59.5,-39.5,2.3,2026,4
-59.5,-38.5,2.34,2026,4
-59.5,-37.5,2.41,2026,4
-59.5,-36.5,2.41,2026,4
-59.5,-35.5,2.39,2026,4
-59.5,-34.5,2.38,2026,4
-59.5,-33.5,2.36,2026,4
-59.5,-32.5,2.36,2026,4
-59.5,-31.5,2.36,2026,4
-59.5,-30.5,2.37,2026,4
