lat,lon,trend,period
2.125,-167.875,0.0862,1982-2026
2.125,-165.875,0.0762,1982-2026
2.125,-163.875,0.0687,1982-2026
2.125,-161.875,0.0663,1982-2026
2.125,-159.875,0.058,1982-2026
2.125,-157.875,0.0439,1982-2026
2.125,-155.875,0.0522,1982-2026
2.125,-153.875,0.0527,1982-2026
2.125,-151.875,0.0582,1982-2026
2.125,-149.875,0.0483,1982-2026
2.125,-147.875,0.0494,1982-2026
2.125,-145.875,0.0529,1982-2026
2.125,-143.875,0.05,1982-2026
2.125,-141.875,0.0564,1982-2026
2.125,-139.875,0.0539,1982-2026
2.125,-137.875,0.0455,1982-2026
2.125,-135.875,0.0487,1982-2026
2.125,-133.875,0.0494,1982-2026
2.125,-131.875,0.0377,1982-2026
2.125,-129.875,0.0327,1982-2026
2.125,-127.875,0.0281,1982-2026
2.125,-125.875,0.0252,1982-2026
2.125,-123.875,0.0399,1982-2026
2.125,-121.875,0.0494,1982-2026
2.125,-119.875,0.0469,1982-2026
2.125,-117.875,0.0525,1982-2026
2.125,-115.875,0.0645,1982-2026
2.125,-113.875,0.0653,1982-2026
2.125,-111.875,0.0768,1982-2026
2.125,-109.875,0.096,1982-2026
2.125,-107.875,0.1189,1982-2026
2.125,-105.875,0.1279,1982-2026
2.125,-103.875,0.1297,1982-2026
2.125,-101.875,0.1455,1982-2026
2.125,-99.875,0.1679,1982-2026
2.125,-97.875,0.1647,1982-2026
2.125,-95.875,0.1833,1982-2026
2.125,-93.875,0.1739,1982-2026
2.125,-91.875,0.157,1982-2026
2.125,-89.875,0.1698,1982-2026
2.125,-87.875,0.1703,1982-2026
2.125,-85.875,0.1617,1982-2026
2.125,-83.875,0.1713,1982-2026
2.125,-81.875,0.2087,1982-2026
2.125,-79.875,0.2448,1982-2026
2.125,-49.875,0.2255,1982-2026
2.125,-47.875,0.2297,1982-2026
2.125,-45.875,0.2312,1982-2026
2.125,-43.875,0.2266,1982-2026
2.125,-41.875,0.2245,1982-2026
2.125,-39.875,0.2195,1982-2026
2.125,-37.875,0.2046,1982-2026
2.125,-35.875,0.1917,1982-2026
2.125,-33.875,0.1804,1982-2026
2.125,-31.875,0.1808,1982-2026
2.125,-29.875,0.1824,1982-2026
2.125,-27.875,0.19,1982-2026
2.125,-25.875,0.1817,1982-2026
2.125,-23.875,0.1775,1982-2026
2.125,-21.875,0.1801,1982-2026
2.125,-19.875,0.1907,1982-2026
2.125,-17.875,0.2063,1982-2026
2.125,-15.875,0.2007,1982-2026
2.125,-13.875,0.2097,1982-2026
2.125,-11.875,0.2336,1982-2026
2.125,-9.875,0.244,1982-2026
2.125,-7.875,0.2473,1982-2026
2.125,-5.875,0.2459,1982-2026
2.125,-3.875,0.2435,1982-2026
2.125,-1.875,0.2388,1982-2026
4.125,0.125,0.2789,1982-2026
4.125,2.125,0.2608,1982-2026
4.125,4.125,0.2647,1982-2026
4.125,6.125,0.2502,1982-2026
4.125,8.125,0.2537,1982-2026
4.125,48.125,0.1612,1982-2026
4.125,50.125,0.2271,1982-2026
4.125,52.125,0.2056,1982-2026
4.125,54.125,0.1849,1982-2026
4.125,56.125,0.1754,1982-2026
4.125,58.125,0.193,1982-2026
4.125,60.125,0.1881,1982-2026
4.125,62.125,0.1918,1982-2026
4.125,64.125,0.1992,1982-2026
4.125,66.125,0.194,1982-2026
4.125,68.125,0.1835,1982-2026
4.125,70.125,0.1867,1982-2026
4.125,72.125,0.1836,1982-2026
4.125,74.125,0.1811,1982-2026
4.125,76.125,0.1838,1982-2026
4.125,78.125,0.1915,1982-2026
4.125,80.125,0.1995,1982-2026
4.125,82.125,0.194,1982-2026
4.125,84.125,0.2035,1982-2026
4.125,86.125,0.2014,1982-2026
4.125,88.125,0.2037,1982-2026
4.125,90.125,0.2088,1982-2026
4.125,92.125,0.2045,1982-2026
4.125,94.125,0.1582,1982-2026
4.125,96.125,0.0664,1982-2026
4.125,100.125,0.1405,1982-2026
4.125,104.125,0.1621,1982-2026
4.125,106.125,0.1563,1982-2026
4.125,108.125,0.164,1982-2026
4.125,110.125,0.1788,1982-2026
4.125,112.125,0.2114,1982-2026
4.125,118.125,0.2066,1982-2026
4.125,120.125,0.2274,1982-2026
4.125,122.125,0.2447,1982-2026
4.125,124.125,0.2502,1982-2026
4.125,126.125,0.2875,1982-2026
4.125,128.125,0.2654,1982-2026
4.125,130.125,0.2739,1982-2026
4.125,132.125,0.264,1982-2026
4.125,134.125,0.2342,1982-2026
4.125,136.125,0.2416,1982-2026
4.125,138.125,0.2526,1982-2026
4.125,140.125,0.2589,1982-2026
4.125,142.125,0.2531,1982-2026
4.125,144.125,0.2476,1982-2026
4.125,146.125,0.2471,1982-2026
4.125,148.125,0.2367,1982-2026
4.125,150.125,0.2428,1982-2026
4.125,152.125,0.2437,1982-2026
4.125,154.125,0.2328,1982-2026
4.125,156.125,0.2417,1982-2026
4.125,158.125,0.2377,1982-2026
4.125,160.125,0.2303,1982-2026
4.125,162.125,0.2164,1982-2026
4.125,164.125,0.2087,1982-2026
4.125,166.125,0.2014,1982-2026
4.125,168.125,0.1928,1982-2026
4.125,170.125,0.1838,1982-2026
4.125,172.125,0.1724,1982-2026
4.125,174.125,0.166,1982-2026
4.125,176.125,0.1508,1982-2026
4.125,178.125,0.1414,1982-2026
4.125,-179.875,0.1351,1982-2026
4.125,-177.875,0.1285,1982-2026
4.125,-175.875,0.1141,1982-2026
4.125,-173.875,0.1112,1982-2026
4.125,-171.875,0.1098,1982-2026
4.125,-169.875,0.1125,1982-2026
4.125,-167.875,0.1066,1982-2026
4.125,-165.875,0.0901,1982-2026
4.125,-163.875,0.0872,1982-2026
4.125,-161.875,0.0794,1982-2026
4.125,-159.875,0.075,1982-2026
4.125,-157.875,0.0769,1982-2026
4.125,-155.875,0.078,1982-2026
4.125,-153.875,0.07,1982-2026
4.125,-151.875,0.0747,1982-2026
4.125,-149.875,0.068,1982-2026
4.125,-147.875,0.0601,1982-2026
4.125,-145.875,0.0637,1982-2026
4.125,-143.875,0.0644,1982-2026
4.125,-141.875,0.0698,1982-2026
4.125,-139.875,0.0579,1982-2026
4.125,-137.875,0.0631,1982-2026
4.125,-135.875,0.0595,1982-2026
4.125,-133.875,0.0495,1982-2026
4.125,-131.875,0.0427,1982-2026
4.125,-129.875,0.0495,1982-2026
4.125,-127.875,0.0539,1982-2026
4.125,-125.875,0.0639,1982-2026
4.125,-123.875,0.0684,1982-2026
4.125,-121.875,0.0801,1982-2026
4.125,-119.875,0.087,1982-2026
4.125,-117.875,0.0975,1982-2026
4.125,-115.875,0.0949,1982-2026
4.125,-113.875,0.1185,1982-2026
4.125,-111.875,0.1297,1982-2026
4.125,-109.875,0.1262,1982-2026
4.125,-107.875,0.1368,1982-2026
4.125,-105.875,0.1519,1982-2026
4.125,-103.875,0.1624,1982-2026
4.125,-101.875,0.1652,1982-2026
4.125,-99.875,0.1668,1982-2026
4.125,-97.875,0.1735,1982-2026
4.125,-95.875,0.1771,1982-2026
4.125,-93.875,0.1685,1982-2026
4.125,-91.875,0.1496,1982-2026
4.125,-89.875,0.152,1982-2026
4.125,-87.875,0.1566,1982-2026
4.125,-85.875,0.1658,1982-2026
4.125,-83.875,0.1791,1982-2026
4.125,-81.875,0.1905,1982-2026
4.125,-79.875,0.227,1982-2026
4.125,-77.875,0.261,1982-2026
4.125,-49.875,0.2672,1982-2026
4.125,-47.875,0.2534,1982-2026
4.125,-45.875,0.2529,1982-2026
4.125,-43.875,0.2529,1982-2026
4.125,-41.875,0.2448,1982-2026
4.125,-39.875,0.2395,1982-2026
4.125,-37.875,0.2197,1982-2026
4.125,-35.875,0.2096,1982-2026
4.125,-33.875,0.1991,1982-2026
4.125,-31.875,0.2006,1982-2026
4.125,-29.875,0.1984,1982-2026
4.125,-27.875,0.1901,1982-2026
4.125,-25.875,0.1888,1982-2026
4.125,-23.875,0.1887,1982-2026
4.125,-21.875,0.1916,1982-2026
4.125,-19.875,0.199,1982-2026
4.125,-17.875,0.1861,1982-2026
4.125,-15.875,0.2002,1982-2026
4.125,-13.875,0.22,1982-2026
4.125,-11.875,0.2365,1982-2026
4.125,-9.875,0.2662,1982-2026
4.125,-7.875,0.2692,1982-2026
4.125,-5.875,0.2985,1982-2026
4.125,-3.875,0.3103,1982-2026
4.125,-1.875,0.2959,1982-2026
6.125,2.125,0.3295,1982-2026
6.125,4.125,0.3225,1982-2026
6.125,50.125,0.2028,1982-2026
6.125,52.125,0.1941,1982-2026
6.125,54.125,0.1757,1982-2026
6.125,56.125,0.1586,1982-2026
6.125,58.125,0.1855,1982-2026
6.125,60.125,0.1967,1982-2026
6.125,62.125,0.2019,1982-2026
6.125,64.125,0.1958,1982-2026
6.125,66.125,0.2009,1982-2026
6.125,68.125,0.1888,1982-2026
6.125,70.125,0.1998,1982-2026
6.125,72.125,0.1816,1982-2026
6.125,74.125,0.1772,1982-2026
6.125,76.125,0.1774,1982-2026
6.125,78.125,0.1953,1982-2026
6.125,80.125,0.1442,1982-2026
6.125,82.125,0.1348,1982-2026
6.125,84.125,0.1861,1982-2026
6.125,86.125,0.1859,1982-2026
6.125,88.125,0.1971,1982-2026
6.125,90.125,0.1983,1982-2026
6.125,92.125,0.1955,1982-2026
6.125,94.125,0.1871,1982-2026
6.125,96.125,0.1731,1982-2026
6.125,98.125,0.1673,1982-2026
6.125,100.125,0.1072,1982-2026
6.125,104.125,0.1643,1982-2026
6.125,106.125,0.1479,1982-2026
6.125,108.125,0.1409,1982-2026
6.125,110.125,0.1601,1982-2026
6.125,112.125,0.1973,1982-2026
6.125,114.125,0.2157,1982-2026
6.125,116.125,0.2257,1982-2026
6.125,118.125,0.1912,1982-2026
6.125,120.125,0.1806,1982-2026
6.125,122.125,0.2283,1982-2026
6.125,124.125,0.2524,1982-2026
6.125,126.125,0.2388,1982-2026
6.125,128.125,0.2583,1982-2026
6.125,130.125,0.2517,1982-2026
6.125,132.125,0.2508,1982-2026
6.125,134.125,0.2574,1982-2026
6.125,136.125,0.2569,1982-2026
6.125,138.125,0.2628,1982-2026
6.125,140.125,0.262,1982-2026
6.125,142.125,0.2644,1982-2026
6.125,144.125,0.2595,1982-2026
6.125,146.125,0.2522,1982-2026
6.125,148.125,0.2483,1982-2026
6.125,150.125,0.2432,1982-2026
6.125,152.125,0.2494,1982-2026
6.125,154.125,0.2436,1982-2026
6.125,156.125,0.2461,1982-2026
6.125,158.125,0.2374,1982-2026
6.125,160.125,0.2391,1982-2026
6.125,162.125,0.2244,1982-2026
6.125,164.125,0.2258,1982-2026
6.125,166.125,0.2166,1982-2026
6.125,168.125,0.2007,1982-2026
6.125,170.125,0.1862,1982-2026
6.125,172.125,0.1925,1982-2026
6.125,174.125,0.1851,1982-2026
6.125,176.125,0.1842,1982-2026
6.125,178.125,0.1704,1982-2026
6.125,-179.875,0.1611,1982-2026
6.125,-177.875,0.1527,1982-2026
6.125,-175.875,0.1529,1982-2026
6.125,-173.875,0.1454,1982-2026
6.125,-171.875,0.1393,1982-2026
6.125,-169.875,0.1349,1982-2026
6.125,-167.875,0.1263,1982-2026
6.125,-165.875,0.1351,1982-2026
6.125,-163.875,0.1199,1982-2026
6.125,-161.875,0.1092,1982-2026
6.125,-159.875,0.1047,1982-2026
6.125,-157.875,0.106,1982-2026
6.125,-155.875,0.1021,1982-2026
6.125,-153.875,0.1048,1982-2026
6.125,-151.875,0.1018,1982-2026
6.125,-149.875,0.106,1982-2026
6.125,-147.875,0.0906,1982-2026
6.125,-145.875,0.0907,1982-2026
6.125,-143.875,0.1027,1982-2026
6.125,-141.875,0.0987,1982-2026
6.125,-139.875,0.0862,1982-2026
6.125,-137.875,0.0914,1982-2026
6.125,-135.875,0.0983,1982-2026
6.125,-133.875,0.0875,1982-2026
6.125,-131.875,0.0801,1982-2026
6.125,-129.875,0.0949,1982-2026
6.125,-127.875,0.099,1982-2026
6.125,-125.875,0.1008,1982-2026
6.125,-123.875,0.1172,1982-2026
6.125,-121.875,0.1174,1982-2026
6.125,-119.875,0.1229,1982-2026
6.125,-117.875,0.1244,1982-2026
6.125,-115.875,0.1229,1982-2026
6.125,-113.875,0.1349,1982-2026
6.125,-111.875,0.1381,1982-2026
6.125,-109.875,0.1425,1982-2026
6.125,-107.875,0.1426,1982-2026
6.125,-105.875,0.1454,1982-2026
6.125,-103.875,0.148,1982-2026
6.125,-101.875,0.1463,1982-2026
6.125,-99.875,0.1516,1982-2026
6.125,-97.875,0.1499,1982-2026
6.125,-95.875,0.1464,1982-2026
6.125,-93.875,0.1461,1982-2026
6.125,-91.875,0.1561,1982-2026
6.125,-89.875,0.1439,1982-2026
6.125,-87.875,0.1401,1982-2026
6.125,-85.875,0.1391,1982-2026
6.125,-83.875,0.1553,1982-2026
6.125,-81.875,0.1587,1982-2026
6.125,-79.875,0.181,1982-2026
6.125,-77.875,0.2558,1982-2026
6.125,-55.875,0.2652,1982-2026
6.125,-53.875,0.2364,1982-2026
6.125,-51.875,0.294,1982-2026
6.125,-49.875,0.2832,1982-2026
6.125,-47.875,0.2749,1982-2026
6.125,-45.875,0.2597,1982-2026
6.125,-43.875,0.262,1982-2026
6.125,-41.875,0.2547,1982-2026
6.125,-39.875,0.2484,1982-2026
6.125,-37.875,0.2487,1982-2026
6.125,-35.875,0.2476,1982-2026
6.125,-33.875,0.2418,1982-2026
6.125,-31.875,0.2226,1982-2026
6.125,-29.875,0.2149,1982-2026
6.125,-27.875,0.2138,1982-2026
6.125,-25.875,0.2062,1982-2026
6.125,-23.875,0.1931,1982-2026
6.125,-21.875,0.2043,1982-2026
6.125,-19.875,0.2148,1982-2026
6.125,-17.875,0.2223,1982-2026
6.125,-15.875,0.2458,1982-2026
6.125,-13.875,0.2481,1982-2026
6.125,-11.875,0.2644,1982-2026
8.125,50.125,0.0189,1982-2026
8.125,52.125,0.1736,1982-2026
8.125,54.125,0.1466,1982-2026
8.125,56.125,0.1324,1982-2026
8.125,58.125,0.1588,1982-2026
8.125,60.125,0.1926,1982-2026
8.125,62.125,0.1963,1982-2026
8.125,64.125,0.2132,1982-2026
8.125,66.125,0.2192,1982-2026
8.125,68.125,0.2112,1982-2026
8.125,70.125,0.2076,1982-2026
8.125,72.125,0.1852,1982-2026
8.125,74.125,0.1862,1982-2026
8.125,76.125,0.1798,1982-2026
8.125,78.125,0.1357,1982-2026
8.125,82.125,0.1076,1982-2026
8.125,84.125,0.1726,1982-2026
8.125,86.125,0.1985,1982-2026
8.125,88.125,0.2042,1982-2026
8.125,90.125,0.2091,1982-2026
8.125,92.125,0.1907,1982-2026
8.125,94.125,0.1896,1982-2026
8.125,96.125,0.199,1982-2026
8.125,98.125,0.1448,1982-2026
8.125,102.125,0.1602,1982-2026
8.125,104.125,0.1404,1982-2026
8.125,106.125,0.1335,1982-2026
8.125,108.125,0.1508,1982-2026
8.125,110.125,0.1613,1982-2026
8.125,112.125,0.179,1982-2026
8.125,114.125,0.1994,1982-2026
8.125,116.125,0.1868,1982-2026
8.125,118.125,0.1896,1982-2026
8.125,120.125,0.2198,1982-2026
8.125,122.125,0.1988,1982-2026
8.125,128.125,0.2699,1982-2026
8.125,130.125,0.2759,1982-2026
8.125,132.125,0.2704,1982-2026
8.125,134.125,0.281,1982-2026
8.125,136.125,0.2885,1982-2026
8.125,138.125,0.2827,1982-2026
8.125,140.125,0.2795,1982-2026
8.125,142.125,0.2786,1982-2026
8.125,144.125,0.277,1982-2026
8.125,146.125,0.2642,1982-2026
8.125,148.125,0.2701,1982-2026
8.125,150.125,0.2519,1982-2026
8.125,152.125,0.25,1982-2026
8.125,154.125,0.2484,1982-2026
8.125,156.125,0.2383,1982-2026
8.125,158.125,0.2469,1982-2026
8.125,160.125,0.2485,1982-2026
8.125,162.125,0.2359,1982-2026
8.125,164.125,0.2289,1982-2026
8.125,166.125,0.2257,1982-2026
8.125,168.125,0.2184,1982-2026
8.125,170.125,0.2157,1982-2026
8.125,172.125,0.2039,1982-2026
8.125,174.125,0.1922,1982-2026
8.125,176.125,0.1977,1982-2026
8.125,178.125,0.1837,1982-2026
8.125,-179.875,0.1693,1982-2026
8.125,-177.875,0.1713,1982-2026
8.125,-175.875,0.1666,1982-2026
8.125,-173.875,0.1619,1982-2026
8.125,-171.875,0.152,1982-2026
8.125,-169.875,0.1446,1982-2026
8.125,-167.875,0.1344,1982-2026
8.125,-165.875,0.1327,1982-2026
8.125,-163.875,0.1339,1982-2026
8.125,-161.875,0.1249,1982-2026
8.125,-159.875,0.1136,1982-2026
8.125,-157.875,0.1127,1982-2026
8.125,-155.875,0.109,1982-2026
8.125,-153.875,0.1062,1982-2026
8.125,-151.875,0.1074,1982-2026
8.125,-149.875,0.1116,1982-2026
8.125,-147.875,0.1114,1982-2026
8.125,-145.875,0.1085,1982-2026
8.125,-143.875,0.1068,1982-2026
8.125,-141.875,0.1047,1982-2026
8.125,-139.875,0.1139,1982-2026
8.125,-137.875,0.1127,1982-2026
8.125,-135.875,0.1162,1982-2026
8.125,-133.875,0.1174,1982-2026
8.125,-131.875,0.1216,1982-2026
8.125,-129.875,0.1125,1982-2026
8.125,-127.875,0.1286,1982-2026
8.125,-125.875,0.118,1982-2026
8.125,-123.875,0.1291,1982-2026
8.125,-121.875,0.1301,1982-2026
8.125,-119.875,0.1377,1982-2026
8.125,-117.875,0.1405,1982-2026
8.125,-115.875,0.1398,1982-2026
8.125,-113.875,0.1472,1982-2026
8.125,-111.875,0.1493,1982-2026
8.125,-109.875,0.1447,1982-2026
8.125,-107.875,0.1448,1982-2026
8.125,-105.875,0.1487,1982-2026
8.125,-103.875,0.1445,1982-2026
8.125,-101.875,0.1495,1982-2026
8.125,-99.875,0.1513,1982-2026
8.125,-97.875,0.1456,1982-2026
8.125,-95.875,0.1342,1982-2026
8.125,-93.875,0.1271,1982-2026
8.125,-91.875,0.1307,1982-2026
8.125,-89.875,0.1472,1982-2026
8.125,-87.875,0.1599,1982-2026
8.125,-85.875,0.1361,1982-2026
8.125,-83.875,0.1513,1982-2026
8.125,-81.875,0.1529,1982-2026
8.125,-79.875,0.1557,1982-2026
8.125,-57.875,0.3117,1982-2026
8.125,-55.875,0.3249,1982-2026
8.125,-53.875,0.3112,1982-2026
8.125,-51.875,0.2986,1982-2026
8.125,-49.875,0.2844,1982-2026
8.125,-47.875,0.2832,1982-2026
8.125,-45.875,0.2729,1982-2026
8.125,-43.875,0.26,1982-2026
8.125,-41.875,0.24,1982-2026
8.125,-39.875,0.2612,1982-2026
8.125,-37.875,0.2484,1982-2026
8.125,-35.875,0.2466,1982-2026
8.125,-33.875,0.2534,1982-2026
8.125,-31.875,0.236,1982-2026
8.125,-29.875,0.2334,1982-2026
8.125,-27.875,0.2114,1982-2026
8.125,-25.875,0.2135,1982-2026
8.125,-23.875,0.1966,1982-2026
8.125,-21.875,0.1892,1982-2026
8.125,-19.875,0.204,1982-2026
8.125,-17.875,0.2411,1982-2026
8.125,-15.875,0.2177,1982-2026
8.125,-13.875,0.228,1982-2026
10.125,52.125,0.0098,1982-2026
10.125,54.125,0.1379,1982-2026
10.125,56.125,0.1517,1982-2026
10.125,58.125,0.1539,1982-2026
10.125,60.125,0.1734,1982-2026
10.125,62.125,0.1916,1982-2026
10.125,64.125,0.2059,1982-2026
10.125,66.125,0.225,1982-2026
10.125,68.125,0.226,1982-2026
10.125,70.125,0.2183,1982-2026
10.125,72.125,0.2009,1982-2026
10.125,74.125,0.2133,1982-2026
10.125,76.125,0.1817,1982-2026
10.125,80.125,0.1419,1982-2026
10.125,82.125,0.1658,1982-2026
10.125,84.125,0.1785,1982-2026
10.125,86.125,0.1749,1982-2026
10.125,88.125,0.1952,1982-2026
10.125,90.125,0.1866,1982-2026
10.125,92.125,0.1844,1982-2026
10.125,94.125,0.198,1982-2026
10.125,96.125,0.1848,1982-2026
10.125,98.125,0.1389,1982-2026
10.125,100.125,0.1377,1982-2026
10.125,102.125,0.1519,1982-2026
10.125,104.125,0.1392,1982-2026
10.125,108.125,0.1694,1982-2026
10.125,110.125,0.1785,1982-2026
10.125,112.125,0.1763,1982-2026
10.125,114.125,0.1925,1982-2026
10.125,116.125,0.1906,1982-2026
10.125,118.125,0.1586,1982-2026
10.125,120.125,0.2014,1982-2026
10.125,122.125,0.1852,1982-2026
10.125,124.125,0.2167,1982-2026
10.125,126.125,0.2517,1982-2026
10.125,128.125,0.2711,1982-2026
10.125,130.125,0.2804,1982-2026
10.125,132.125,0.2901,1982-2026
10.125,134.125,0.2868,1982-2026
10.125,136.125,0.2983,1982-2026
10.125,138.125,0.3007,1982-2026
10.125,140.125,0.2901,1982-2026
10.125,142.125,0.2806,1982-2026
10.125,144.125,0.272,1982-2026
10.125,146.125,0.2697,1982-2026
10.125,148.125,0.2768,1982-2026
10.125,150.125,0.2583,1982-2026
10.125,152.125,0.2572,1982-2026
10.125,154.125,0.2575,1982-2026
10.125,156.125,0.2566,1982-2026
10.125,158.125,0.2559,1982-2026
10.125,160.125,0.2547,1982-2026
10.125,162.125,0.2448,1982-2026
10.125,164.125,0.2357,1982-2026
10.125,166.125,0.2383,1982-2026
10.125,168.125,0.224,1982-2026
10.125,170.125,0.2151,1982-2026
10.125,172.125,0.2165,1982-2026
10.125,174.125,0.2161,1982-2026
10.125,176.125,0.2015,1982-2026
10.125,178.125,0.1996,1982-2026
10.125,-179.875,0.1964,1982-2026
10.125,-177.875,0.1845,1982-2026
10.125,-175.875,0.1729,1982-2026
10.125,-173.875,0.164,1982-2026
10.125,-171.875,0.1668,1982-2026
10.125,-169.875,0.1458,1982-2026
10.125,-167.875,0.1397,1982-2026
10.125,-165.875,0.1273,1982-2026
10.125,-163.875,0.116,1982-2026
10.125,-161.875,0.1112,1982-2026
10.125,-159.875,0.1057,1982-2026
10.125,-157.875,0.1159,1982-2026
10.125,-155.875,0.1147,1982-2026
10.125,-153.875,0.1122,1982-2026
10.125,-151.875,0.1065,1982-2026
10.125,-149.875,0.1147,1982-2026
10.125,-147.875,0.1181,1982-2026
10.125,-145.875,0.1062,1982-2026
10.125,-143.875,0.0922,1982-2026
10.125,-141.875,0.1002,1982-2026
10.125,-139.875,0.1051,1982-2026
10.125,-137.875,0.1077,1982-2026
10.125,-135.875,0.1067,1982-2026
10.125,-133.875,0.1148,1982-2026
10.125,-131.875,0.1207,1982-2026
10.125,-129.875,0.1167,1982-2026
10.125,-127.875,0.1377,1982-2026
10.125,-125.875,0.1379,1982-2026
10.125,-123.875,0.146,1982-2026
10.125,-121.875,0.1493,1982-2026
10.125,-119.875,0.1513,1982-2026
10.125,-117.875,0.156,1982-2026
10.125,-115.875,0.1707,1982-2026
10.125,-113.875,0.1805,1982-2026
10.125,-111.875,0.1843,1982-2026
10.125,-109.875,0.1776,1982-2026
10.125,-107.875,0.1815,1982-2026
10.125,-105.875,0.1642,1982-2026
10.125,-103.875,0.1623,1982-2026
10.125,-101.875,0.1659,1982-2026
10.125,-99.875,0.1565,1982-2026
10.125,-97.875,0.1603,1982-2026
10.125,-95.875,0.1725,1982-2026
10.125,-93.875,0.1579,1982-2026
10.125,-91.875,0.1594,1982-2026
10.125,-89.875,0.1755,1982-2026
10.125,-87.875,0.1048,1982-2026
10.125,-85.875,0.1621,1982-2026
10.125,-81.875,0.256,1982-2026
10.125,-79.875,0.2661,1982-2026
10.125,-77.875,0.2932,1982-2026
10.125,-75.875,0.311,1982-2026
10.125,-61.875,0.343,1982-2026
10.125,-59.875,0.3244,1982-2026
10.125,-57.875,0.3181,1982-2026
10.125,-55.875,0.3204,1982-2026
10.125,-53.875,0.316,1982-2026
10.125,-51.875,0.2986,1982-2026
10.125,-49.875,0.2917,1982-2026
10.125,-47.875,0.2868,1982-2026
10.125,-45.875,0.2852,1982-2026
10.125,-43.875,0.2685,1982-2026
10.125,-41.875,0.2653,1982-2026
10.125,-39.875,0.2539,1982-2026
10.125,-37.875,0.2536,1982-2026
10.125,-35.875,0.2486,1982-2026
10.125,-33.875,0.2543,1982-2026
10.125,-31.875,0.2474,1982-2026
10.125,-29.875,0.2561,1982-2026
10.125,-27.875,0.249,1982-2026
10.125,-25.875,0.2445,1982-2026
10.125,-23.875,0.2128,1982-2026
10.125,-21.875,0.2242,1982-2026
10.125,-19.875,0.2138,1982-2026
10.125,-17.875,0.1877,1982-2026
10.125,-15.875,0.1638,1982-2026
12.125,44.125,0.185,1982-2026
12.125,46.125,0.209,1982-2026
12.125,48.125,0.2188,1982-2026
12.125,50.125,0.2043,1982-2026
12.125,52.125,0.0789,1982-2026
12.125,54.125,0.1306,1982-2026
12.125,56.125,0.1468,1982-2026
12.125,58.125,0.1522,1982-2026
12.125,60.125,0.1701,1982-2026
12.125,62.125,0.1958,1982-2026
12.125,64.125,0.2099,1982-2026
12.125,66.125,0.2269,1982-2026
12.125,68.125,0.228,1982-2026
12.125,70.125,0.2154,1982-2026
12.125,72.125,0.2155,1982-2026
12.125,74.125,0.2156,1982-2026
12.125,80.125,0.1074,1982-2026
12.125,82.125,0.1784,1982-2026
12.125,84.125,0.179,1982-2026
12.125,86.125,0.1793,1982-2026
12.125,88.125,0.1828,1982-2026
12.125,90.125,0.1712,1982-2026
12.125,92.125,0.1838,1982-2026
12.125,94.125,0.1843,1982-2026
12.125,96.125,0.1867,1982-2026
12.125,98.125,0.1318,1982-2026
12.125,100.125,0.1122,1982-2026
12.125,102.125,0.1237,1982-2026
12.125,110.125,0.1901,1982-2026
12.125,112.125,0.2022,1982-2026
12.125,114.125,0.1956,1982-2026
12.125,116.125,0.2069,1982-2026
12.125,118.125,0.1948,1982-2026
12.125,120.125,0.1417,1982-2026
12.125,122.125,0.2076,1982-2026
12.125,124.125,0.2455,1982-2026
12.125,126.125,0.2579,1982-2026
12.125,128.125,0.2708,1982-2026
12.125,130.125,0.2835,1982-2026
12.125,132.125,0.2875,1982-2026
12.125,134.125,0.2877,1982-2026
12.125,136.125,0.2906,1982-2026
12.125,138.125,0.2882,1982-2026
12.125,140.125,0.2765,1982-2026
12.125,142.125,0.2783,1982-2026
12.125,144.125,0.2703,1982-2026
12.125,146.125,0.281,1982-2026
12.125,148.125,0.279,1982-2026
12.125,150.125,0.2731,1982-2026
12.125,152.125,0.2728,1982-2026
12.125,154.125,0.2625,1982-2026
12.125,156.125,0.2615,1982-2026
12.125,158.125,0.2625,1982-2026
12.125,160.125,0.2558,1982-2026
12.125,162.125,0.2508,1982-2026
12.125,164.125,0.2378,1982-2026
12.125,166.125,0.2309,1982-2026
12.125,168.125,0.2276,1982-2026
12.125,170.125,0.2104,1982-2026
12.125,172.125,0.2176,1982-2026
12.125,174.125,0.2181,1982-2026
12.125,176.125,0.2099,1982-2026
12.125,178.125,0.2036,1982-2026
12.125,-179.875,0.1859,1982-2026
12.125,-177.875,0.1791,1982-2026
12.125,-175.875,0.1762,1982-2026
12.125,-173.875,0.1727,1982-2026
12.125,-171.875,0.1608,1982-2026
12.125,-169.875,0.1564,1982-2026
12.125,-167.875,0.1472,1982-2026
12.125,-165.875,0.1318,1982-2026
12.125,-163.875,0.1156,1982-2026
12.125,-161.875,0.1134,1982-2026
12.125,-159.875,0.1118,1982-2026
12.125,-157.875,0.112,1982-2026
12.125,-155.875,0.1017,1982-2026
12.125,-153.875,0.1005,1982-2026
12.125,-151.875,0.0972,1982-2026
12.125,-149.875,0.0996,1982-2026
12.125,-147.875,0.1074,1982-2026
12.125,-145.875,0.0989,1982-2026
12.125,-143.875,0.0994,1982-2026
12.125,-141.875,0.0945,1982-2026
12.125,-139.875,0.0776,1982-2026
12.125,-137.875,0.1033,1982-2026
12.125,-135.875,0.1048,1982-2026
12.125,-133.875,0.1051,1982-2026
12.125,-131.875,0.1238,1982-2026
12.125,-129.875,0.1311,1982-2026
12.125,-127.875,0.1357,1982-2026
