lat,lon,sst,anom,date
-11.875,172.125,29.26,0.691,2026-06
-11.875,174.125,29.327,0.71,2026-06
-11.875,176.125,29.379,0.714,2026-06
-11.875,178.125,29.4,0.648,2026-06
-11.875,-179.875,29.387,0.617,2026-06
-11.875,-177.875,29.325,0.439,2026-06
-11.875,-175.875,29.342,0.453,2026-06
-11.875,-173.875,29.235,0.309,2026-06
-11.875,-171.875,29.278,0.362,2026-06
-11.875,-169.875,29.288,0.391,2026-06
-11.875,-167.875,29.294,0.415,2026-06
-11.875,-165.875,29.233,0.386,2026-06
-11.875,-163.875,29.237,0.392,2026-06
-11.875,-161.875,29.306,0.487,2026-06
-11.875,-159.875,29.314,0.508,2026-06
-11.875,-157.875,29.306,0.562,2026-06
-11.875,-155.875,29.228,0.56,2026-06
-11.875,-153.875,29.075,0.463,2026-06
-11.875,-151.875,28.89,0.34,2026-06
-11.875,-149.875,28.83,0.331,2026-06
-11.875,-147.875,28.691,0.276,2026-06
-11.875,-145.875,28.511,0.198,2026-06
-11.875,-143.875,28.353,0.158,2026-06
-11.875,-141.875,28.252,0.212,2026-06
-11.875,-139.875,28.05,0.145,2026-06
-11.875,-137.875,27.813,0.048,2026-06
-11.875,-135.875,27.726,0.094,2026-06
-11.875,-133.875,27.591,0.123,2026-06
-11.875,-131.875,27.33,0.004,2026-06
-11.875,-129.875,27.232,0.113,2026-06
-11.875,-127.875,27.216,0.263,2026-06
-11.875,-125.875,27.093,0.338,2026-06
-11.875,-123.875,26.967,0.34,2026-06
-11.875,-121.875,26.776,0.302,2026-06
-11.875,-119.875,26.604,0.291,2026-06
-11.875,-117.875,26.902,0.774,2026-06
-11.875,-115.875,26.452,0.461,2026-06
-11.875,-113.875,26.571,0.683,2026-06
-11.875,-111.875,26.364,0.656,2026-06
-11.875,-109.875,26.003,0.519,2026-06
-11.875,-107.875,26.135,0.792,2026-06
-11.875,-105.875,25.863,0.752,2026-06
-11.875,-103.875,25.671,0.781,2026-06
-11.875,-101.875,25.963,1.215,2026-06
-11.875,-99.875,25.715,1.137,2026-06
-11.875,-97.875,25.495,1.124,2026-06
-11.875,-95.875,25.13,1.005,2026-06
-11.875,-93.875,24.859,0.943,2026-06
-11.875,-91.875,24.957,1.29,2026-06
-11.875,-89.875,24.231,0.777,2026-06
-11.875,-87.875,24.611,1.494,2026-06
-11.875,-85.875,23.842,1.01,2026-06
-11.875,-83.875,23.357,1.025,2026-06
-11.875,-81.875,23.891,2.205,2026-06
-11.875,-79.875,24.008,3.046,2026-06
-11.875,-77.875,23.719,4.519,2026-06
-11.875,-35.875,27.616,0.568,2026-06
-11.875,-33.875,27.54,0.458,2026-06
-11.875,-31.875,27.362,0.383,2026-06
-11.875,-29.875,27.305,0.416,2026-06
-11.875,-27.875,27.029,0.321,2026-06
-11.875,-25.875,26.8,0.296,2026-06
-11.875,-23.875,26.659,0.295,2026-06
-11.875,-21.875,26.317,0.13,2026-06
-11.875,-19.875,26.509,0.616,2026-06
-11.875,-17.875,26.5,0.874,2026-06
-11.875,-15.875,26.287,0.848,2026-06
-11.875,-13.875,25.929,0.725,2026-06
-11.875,-11.875,25.786,0.774,2026-06
-11.875,-9.875,25.143,0.427,2026-06
-11.875,-7.875,25.702,1.174,2026-06
-11.875,-5.875,24.738,0.44,2026-06
-11.875,-3.875,25.067,0.869,2026-06
-11.875,-1.875,24.786,0.813,2026-06
-9.875,0.125,25.431,0.54,2026-06
-9.875,2.125,24.955,0.273,2026-06
-9.875,4.125,24.219,-0.233,2026-06
-9.875,6.125,24.169,-0.126,2026-06
-9.875,8.125,24.264,-0.085,2026-06
-9.875,10.125,24.546,0.047,2026-06
-9.875,12.125,24.607,0.225,2026-06
-9.875,40.125,27.713,0.618,2026-06
-9.875,42.125,27.548,0.574,2026-06
-9.875,44.125,27.442,0.679,2026-06
-9.875,46.125,26.884,0.613,2026-06
-9.875,48.125,26.535,0.577,2026-06
-9.875,50.125,26.632,0.767,2026-06
-9.875,52.125,26.625,0.273,2026-06
-9.875,54.125,26.629,0.14,2026-06
-9.875,56.125,26.776,0.133,2026-06
-9.875,58.125,26.984,0.17,2026-06
-9.875,60.125,27.346,0.48,2026-06
-9.875,62.125,27.105,0.06,2026-06
-9.875,64.125,27.121,-0.037,2026-06
-9.875,66.125,27.077,-0.144,2026-06
-9.875,68.125,27.671,0.408,2026-06
-9.875,70.125,27.67,0.406,2026-06
-9.875,72.125,27.738,0.489,2026-06
-9.875,74.125,27.96,0.673,2026-06
-9.875,76.125,27.157,-0.022,2026-06
-9.875,78.125,27.303,0.215,2026-06
-9.875,80.125,26.996,-0.009,2026-06
-9.875,82.125,26.877,-0.171,2026-06
-9.875,84.125,26.937,-0.15,2026-06
-9.875,86.125,27.07,-0.147,2026-06
-9.875,88.125,26.836,-0.599,2026-06
-9.875,90.125,28.543,0.917,2026-06
-9.875,92.125,29.187,1.283,2026-06
-9.875,94.125,28.965,0.884,2026-06
-9.875,96.125,29.313,1.126,2026-06
-9.875,98.125,29.317,0.979,2026-06
-9.875,100.125,29.373,1.08,2026-06
-9.875,102.125,29.344,1.07,2026-06
-9.875,104.125,28.958,0.831,2026-06
-9.875,106.125,28.582,0.6,2026-06
-9.875,108.125,28.557,0.718,2026-06
-9.875,110.125,28.325,0.745,2026-06
-9.875,112.125,28.059,0.736,2026-06
-9.875,114.125,27.756,0.584,2026-06
-9.875,116.125,27.88,0.531,2026-06
-9.875,118.125,27.674,0.387,2026-06
-9.875,122.125,27.4,0.15,2026-06
-9.875,126.125,28.188,0.362,2026-06
-9.875,128.125,28.058,0.211,2026-06
-9.875,130.125,27.996,0.258,2026-06
-9.875,132.125,27.827,0.327,2026-06
-9.875,134.125,27.617,0.343,2026-06
-9.875,136.125,27.484,0.468,2026-06
-9.875,138.125,27.671,0.462,2026-06
-9.875,140.125,27.355,0.413,2026-06
-9.875,142.125,26.762,0.482,2026-06
-9.875,144.125,26.949,0.631,2026-06
-9.875,146.125,26.81,0.354,2026-06
-9.875,150.125,27.665,-0.12,2026-06
-9.875,152.125,27.56,-0.282,2026-06
-9.875,154.125,27.785,-0.28,2026-06
-9.875,156.125,28.068,-0.418,2026-06
-9.875,158.125,28.231,-0.34,2026-06
-9.875,160.125,28.612,-0.075,2026-06
-9.875,162.125,29.297,0.502,2026-06
-9.875,164.125,28.996,0.28,2026-06
-9.875,166.125,29.417,0.59,2026-06
-9.875,168.125,29.534,0.637,2026-06
-9.875,170.125,29.717,0.806,2026-06
-9.875,172.125,29.656,0.625,2026-06
-9.875,174.125,29.73,0.693,2026-06
-9.875,176.125,29.696,0.622,2026-06
-9.875,178.125,29.702,0.595,2026-06
-9.875,-179.875,29.7,0.585,2026-06
-9.875,-177.875,29.728,0.558,2026-06
-9.875,-175.875,29.719,0.55,2026-06
-9.875,-173.875,29.686,0.543,2026-06
-9.875,-171.875,29.676,0.552,2026-06
-9.875,-169.875,29.778,0.634,2026-06
-9.875,-167.875,29.663,0.555,2026-06
-9.875,-165.875,29.635,0.552,2026-06
-9.875,-163.875,29.651,0.603,2026-06
-9.875,-161.875,29.646,0.635,2026-06
-9.875,-159.875,29.54,0.567,2026-06
-9.875,-157.875,29.474,0.52,2026-06
-9.875,-155.875,29.423,0.523,2026-06
-9.875,-153.875,29.256,0.451,2026-06
-9.875,-151.875,29.185,0.445,2026-06
-9.875,-149.875,29.003,0.346,2026-06
-9.875,-147.875,28.99,0.406,2026-06
-9.875,-145.875,28.817,0.314,2026-06
-9.875,-143.875,28.692,0.303,2026-06
-9.875,-141.875,28.551,0.292,2026-06
-9.875,-139.875,28.286,0.141,2026-06
-9.875,-137.875,28.055,0.143,2026-06
-9.875,-135.875,27.869,0.08,2026-06
-9.875,-133.875,27.788,0.138,2026-06
-9.875,-131.875,27.64,0.144,2026-06
-9.875,-129.875,27.462,0.121,2026-06
-9.875,-127.875,27.545,0.322,2026-06
-9.875,-125.875,27.457,0.328,2026-06
-9.875,-123.875,27.182,0.211,2026-06
-9.875,-121.875,27.03,0.224,2026-06
-9.875,-119.875,27.253,0.562,2026-06
-9.875,-117.875,27.148,0.563,2026-06
-9.875,-115.875,26.924,0.474,2026-06
-9.875,-113.875,26.914,0.575,2026-06
-9.875,-111.875,26.786,0.607,2026-06
-9.875,-109.875,26.857,0.831,2026-06
-9.875,-107.875,26.555,0.702,2026-06
-9.875,-105.875,26.66,0.963,2026-06
-9.875,-103.875,26.591,1.053,2026-06
-9.875,-101.875,26.389,0.963,2026-06
-9.875,-99.875,26.141,0.891,2026-06
-9.875,-97.875,26.371,1.335,2026-06
-9.875,-95.875,26.224,1.357,2026-06
-9.875,-93.875,25.783,1.077,2026-06
-9.875,-91.875,25.417,0.876,2026-06
-9.875,-89.875,25.218,1.028,2026-06
-9.875,-87.875,25.662,1.801,2026-06
-9.875,-85.875,24.884,1.532,2026-06
-9.875,-83.875,25.174,2.546,2026-06
-9.875,-81.875,25.557,3.553,2026-06
-9.875,-79.875,25.197,4.29,2026-06
-9.875,-35.875,27.399,0.427,2026-06
-9.875,-33.875,27.935,0.485,2026-06
-9.875,-31.875,27.715,0.3,2026-06
-9.875,-29.875,27.865,0.529,2026-06
-9.875,-27.875,27.665,0.411,2026-06
-9.875,-25.875,27.399,0.267,2026-06
-9.875,-23.875,27.505,0.592,2026-06
-9.875,-21.875,27.261,0.516,2026-06
-9.875,-19.875,27.65,1.101,2026-06
-9.875,-17.875,27.305,0.93,2026-06
-9.875,-15.875,26.986,0.847,2026-06
-9.875,-13.875,26.494,0.552,2026-06
-9.875,-11.875,26.799,0.962,2026-06
-9.875,-9.875,26.465,0.836,2026-06
-9.875,-7.875,26.017,0.634,2026-06
-9.875,-5.875,26.022,0.766,2026-06
-9.875,-3.875,26.034,0.833,2026-06
-9.875,-1.875,25.638,0.681,2026-06
-7.875,0.125,25.923,0.377,2026-06
-7.875,2.125,25.5,0.021,2026-06
-7.875,4.125,25.557,0.316,2026-06
-7.875,6.125,25.314,0.108,2026-06
-7.875,8.125,25.263,0.102,2026-06
-7.875,10.125,24.933,-0.348,2026-06
-7.875,12.125,24.538,-0.007,2026-06
-7.875,40.125,27.682,0.658,2026-06
-7.875,42.125,27.524,0.521,2026-06
-7.875,44.125,27.219,0.472,2026-06
-7.875,46.125,27.143,0.649,2026-06
-7.875,48.125,26.843,0.367,2026-06
-7.875,50.125,27.349,0.801,2026-06
-7.875,52.125,27.464,0.778,2026-06
-7.875,54.125,26.47,-0.312,2026-06
-7.875,56.125,27.018,0.138,2026-06
-7.875,58.125,27.268,0.025,2026-06
-7.875,60.125,27.709,0.369,2026-06
-7.875,62.125,27.577,0.133,2026-06
-7.875,64.125,27.464,-0.153,2026-06
-7.875,66.125,27.277,-0.479,2026-06
-7.875,68.125,28.075,0.303,2026-06
-7.875,70.125,28.222,0.491,2026-06
-7.875,72.125,28.112,0.498,2026-06
-7.875,74.125,28.098,0.349,2026-06
-7.875,76.125,27.193,-0.533,2026-06
-7.875,78.125,27.568,-0.045,2026-06
-7.875,80.125,28.253,0.48,2026-06
-7.875,82.125,27.904,0.098,2026-06
-7.875,84.125,28.066,0.159,2026-06
-7.875,86.125,28.668,0.555,2026-06
-7.875,88.125,29.15,0.922,2026-06
-7.875,90.125,29.296,0.97,2026-06
-7.875,92.125,29.303,0.817,2026-06
-7.875,94.125,29.589,1.045,2026-06
-7.875,96.125,29.749,1.175,2026-06
-7.875,98.125,29.678,0.995,2026-06
-7.875,100.125,29.832,1.122,2026-06
-7.875,102.125,29.315,0.692,2026-06
-7.875,104.125,29.284,0.655,2026-06
-7.875,106.125,29.165,0.852,2026-06
-7.875,108.125,28.588,0.645,2026-06
-7.875,110.125,28.028,0.541,2026-06
-7.875,116.125,28.903,0.31,2026-06
-7.875,118.125,28.966,0.383,2026-06
-7.875,120.125,29.209,0.431,2026-06
-7.875,122.125,29.013,0.187,2026-06
-7.875,124.125,28.742,0.044,2026-06
-7.875,126.125,28.447,0.169,2026-06
-7.875,128.125,28.258,0.386,2026-06
-7.875,130.125,28.215,0.458,2026-06
-7.875,132.125,27.659,0.303,2026-06
-7.875,134.125,27.578,0.479,2026-06
-7.875,136.125,26.949,-0.084,2026-06
-7.875,144.125,26.93,0.22,2026-06
-7.875,148.125,28.761,0.253,2026-06
-7.875,150.125,27.972,-0.451,2026-06
-7.875,152.125,27.856,-0.73,2026-06
-7.875,154.125,27.784,-1.02,2026-06
-7.875,156.125,28.564,-0.498,2026-06
-7.875,158.125,29.038,-0.042,2026-06
-7.875,160.125,29.678,0.417,2026-06
-7.875,162.125,29.751,0.582,2026-06
-7.875,164.125,29.824,0.587,2026-06
-7.875,166.125,30.019,0.754,2026-06
-7.875,168.125,30.077,0.772,2026-06
-7.875,170.125,30.053,0.694,2026-06
-7.875,172.125,30.119,0.739,2026-06
-7.875,174.125,30.132,0.783,2026-06
-7.875,176.125,29.917,0.55,2026-06
-7.875,178.125,29.866,0.511,2026-06
-7.875,-179.875,29.907,0.491,2026-06
-7.875,-177.875,29.972,0.622,2026-06
-7.875,-175.875,29.929,0.604,2026-06
-7.875,-173.875,30.013,0.713,2026-06
-7.875,-171.875,30.093,0.842,2026-06
-7.875,-169.875,30.087,0.808,2026-06
-7.875,-167.875,30.009,0.824,2026-06
-7.875,-165.875,30.105,0.923,2026-06
-7.875,-163.875,29.891,0.756,2026-06
-7.875,-161.875,29.666,0.588,2026-06
-7.875,-159.875,29.599,0.562,2026-06
-7.875,-157.875,29.605,0.626,2026-06
-7.875,-155.875,29.451,0.512,2026-06
-7.875,-153.875,29.293,0.458,2026-06
-7.875,-151.875,29.212,0.501,2026-06
-7.875,-149.875,29.035,0.421,2026-06
-7.875,-147.875,28.776,0.264,2026-06
-7.875,-145.875,28.68,0.294,2026-06
-7.875,-143.875,28.619,0.344,2026-06
-7.875,-141.875,28.464,0.324,2026-06
-7.875,-139.875,28.316,0.305,2026-06
-7.875,-137.875,28.183,0.297,2026-06
-7.875,-135.875,28.043,0.259,2026-06
-7.875,-133.875,27.988,0.318,2026-06
-7.875,-131.875,27.879,0.329,2026-06
-7.875,-129.875,27.779,0.334,2026-06
-7.875,-127.875,27.701,0.367,2026-06
-7.875,-125.875,27.611,0.412,2026-06
-7.875,-123.875,27.531,0.461,2026-06
-7.875,-121.875,27.454,0.482,2026-06
-7.875,-119.875,27.35,0.49,2026-06
-7.875,-117.875,27.309,0.575,2026-06
-7.875,-115.875,27.319,0.702,2026-06
-7.875,-113.875,27.188,0.702,2026-06
-7.875,-111.875,27.102,0.711,2026-06
-7.875,-109.875,27.158,0.909,2026-06
-7.875,-107.875,27.08,0.945,2026-06
-7.875,-105.875,27.117,1.096,2026-06
-7.875,-103.875,27.062,1.14,2026-06
-7.875,-101.875,26.917,1.108,2026-06
-7.875,-99.875,26.811,1.169,2026-06
-7.875,-97.875,26.799,1.345,2026-06
-7.875,-95.875,26.549,1.237,2026-06
-7.875,-93.875,26.044,0.799,2026-06
-7.875,-91.875,26.165,1.16,2026-06
-7.875,-89.875,26.13,1.443,2026-06
-7.875,-87.875,25.905,1.626,2026-06
-7.875,-85.875,26.216,2.468,2026-06
-7.875,-83.875,25.72,2.988,2026-06
-7.875,-81.875,25.42,3.784,2026-06
-7.875,-79.875,23.547,4.318,2026-06
-7.875,-33.875,28.062,0.432,2026-06
-7.875,-31.875,28.306,0.552,2026-06
-7.875,-29.875,28.191,0.487,2026-06
-7.875,-27.875,28.266,0.652,2026-06
-7.875,-25.875,28.298,0.821,2026-06
-7.875,-23.875,28.123,0.766,2026-06
-7.875,-21.875,27.904,0.695,2026-06
-7.875,-19.875,27.842,0.745,2026-06
-7.875,-17.875,27.539,0.598,2026-06
-7.875,-15.875,27.261,0.435,2026-06
-7.875,-13.875,27.014,0.415,2026-06
-7.875,-11.875,27.197,0.715,2026-06
-7.875,-9.875,26.968,0.619,2026-06
-7.875,-7.875,26.669,0.467,2026-06
-7.875,-5.875,26.369,0.341,2026-06
-7.875,-3.875,26.268,0.44,2026-06
-7.875,-1.875,25.995,0.342,2026-06
-5.875,0.125,25.898,0.031,2026-06
-5.875,2.125,25.811,-0.061,2026-06
-5.875,4.125,26.132,0.363,2026-06
-5.875,6.125,25.9,0.287,2026-06
-5.875,8.125,25.718,0.301,2026-06
-5.875,10.125,24.988,0.018,2026-06
-5.875,12.125,24.175,0.354,2026-06
-5.875,40.125,27.655,0.627,2026-06
-5.875,42.125,27.727,0.61,2026-06
-5.875,44.125,27.553,0.667,2026-06
-5.875,46.125,27.507,0.72,2026-06
-5.875,48.125,27.172,0.275,2026-06
-5.875,50.125,27.488,0.37,2026-06
-5.875,52.125,27.537,0.335,2026-06
-5.875,54.125,27.415,0.26,2026-06
-5.875,56.125,26.944,-0.007,2026-06
-5.875,58.125,26.989,-0.552,2026-06
-5.875,60.125,28.213,0.289,2026-06
-5.875,62.125,27.991,-0.131,2026-06
-5.875,64.125,27.735,-0.545,2026-06
-5.875,66.125,28.616,0.256,2026-06
-5.875,68.125,28.825,0.392,2026-06
-5.875,70.125,28.842,0.368,2026-06
-5.875,72.125,28.429,0.298,2026-06
-5.875,74.125,28.606,0.165,2026-06
-5.875,76.125,28.512,0.003,2026-06
-5.875,78.125,28.887,0.31,2026-06
-5.875,80.125,28.962,0.355,2026-06
-5.875,82.125,28.782,0.118,2026-06
-5.875,84.125,29.125,0.422,2026-06
-5.875,86.125,29.689,0.866,2026-06
-5.875,88.125,29.683,0.733,2026-06
-5.875,90.125,29.834,0.819,2026-06
-5.875,92.125,29.856,0.811,2026-06
-5.875,94.125,30.001,0.964,2026-06
-5.875,96.125,30.055,1.022,2026-06
-5.875,98.125,29.859,0.783,2026-06
-5.875,100.125,29.86,0.766,2026-06
-5.875,102.125,29.811,0.748,2026-06
-5.875,104.125,29.871,0.715,2026-06
-5.875,106.125,29.933,0.428,2026-06
-5.875,108.125,29.868,0.464,2026-06
-5.875,110.125,29.703,0.453,2026-06
-5.875,112.125,29.459,0.449,2026-06
-5.875,114.125,29.079,0.395,2026-06
-5.875,116.125,28.943,0.363,2026-06
-5.875,118.125,28.64,0.15,2026-06
-5.875,120.125,27.965,-0.02,2026-06
-5.875,122.125,28.321,0.086,2026-06
-5.875,124.125,28.27,0.134,2026-06
-5.875,126.125,28.393,0.435,2026-06
-5.875,128.125,28.355,0.529,2026-06
-5.875,130.125,27.877,0.298,2026-06
-5.875,132.125,27.563,0.221,2026-06
-5.875,134.125,27.636,0.282,2026-06
-5.875,136.125,27.543,0.439,2026-06
-5.875,138.125,27.708,0.275,2026-06
-5.875,148.125,28.448,-0.213,2026-06
-5.875,152.125,28.544,-0.468,2026-06
-5.875,154.125,28.834,-0.609,2026-06
-5.875,156.125,29.568,0.126,2026-06
-5.875,158.125,29.736,0.223,2026-06
-5.875,160.125,30.002,0.493,2026-06
-5.875,162.125,30.138,0.627,2026-06
-5.875,164.125,30.159,0.598,2026-06
-5.875,166.125,30.244,0.661,2026-06
-5.875,168.125,30.304,0.734,2026-06
-5.875,170.125,30.331,0.778,2026-06
-5.875,172.125,30.221,0.658,2026-06
-5.875,174.125,30.192,0.656,2026-06
-5.875,176.125,30.216,0.752,2026-06
-5.875,178.125,30.147,0.697,2026-06
-5.875,-179.875,30.113,0.659,2026-06
-5.875,-177.875,30.12,0.72,2026-06
-5.875,-175.875,30.183,0.84,2026-06
-5.875,-173.875,30.262,0.968,2026-06
-5.875,-171.875,30.287,1.053,2026-06
-5.875,-169.875,30.249,1.062,2026-06
-5.875,-167.875,30.097,0.961,2026-06
-5.875,-165.875,30.005,0.91,2026-06
-5.875,-163.875,29.83,0.789,2026-06
-5.875,-161.875,29.659,0.714,2026-06
-5.875,-159.875,29.529,0.642,2026-06
-5.875,-157.875,29.42,0.583,2026-06
-5.875,-155.875,29.28,0.543,2026-06
-5.875,-153.875,29.124,0.471,2026-06
-5.875,-151.875,29.047,0.519,2026-06
-5.875,-149.875,29.006,0.607,2026-06
-5.875,-147.875,28.915,0.628,2026-06
-5.875,-145.875,28.826,0.642,2026-06
-5.875,-143.875,28.666,0.56,2026-06
-5.875,-141.875,28.52,0.522,2026-06
-5.875,-139.875,28.418,0.536,2026-06
-5.875,-137.875,28.293,0.493,2026-06
-5.875,-135.875,28.236,0.534,2026-06
-5.875,-133.875,28.104,0.523,2026-06
-5.875,-131.875,27.982,0.526,2026-06
-5.875,-129.875,27.892,0.547,2026-06
-5.875,-127.875,27.857,0.618,2026-06
-5.875,-125.875,27.921,0.775,2026-06
-5.875,-123.875,27.801,0.759,2026-06
-5.875,-121.875,27.655,0.752,2026-06
-5.875,-119.875,27.733,0.959,2026-06
-5.875,-117.875,27.732,1.079,2026-06
-5.875,-115.875,27.551,1.013,2026-06
-5.875,-113.875,27.42,1.034,2026-06
-5.875,-111.875,27.413,1.201,2026-06
-5.875,-109.875,27.454,1.369,2026-06
-5.875,-107.875,27.326,1.38,2026-06
-5.875,-105.875,27.214,1.344,2026-06
-5.875,-103.875,27.084,1.338,2026-06
-5.875,-101.875,26.969,1.346,2026-06
-5.875,-99.875,26.738,1.25,2026-06
-5.875,-97.875,26.64,1.322,2026-06
-5.875,-95.875,26.648,1.497,2026-06
-5.875,-93.875,26.692,1.625,2026-06
-5.875,-91.875,26.691,1.689,2026-06
-5.875,-89.875,26.575,1.933,2026-06
-5.875,-87.875,26.861,2.494,2026-06
-5.875,-85.875,26.733,2.931,2026-06
-5.875,-83.875,26.348,3.803,2026-06
-5.875,-81.875,25.153,4.901,2026-06
-5.875,-33.875,28.524,0.659,2026-06
-5.875,-31.875,28.617,0.822,2026-06
-5.875,-29.875,28.529,0.793,2026-06
-5.875,-27.875,28.318,0.671,2026-06
-5.875,-25.875,28.327,0.813,2026-06
-5.875,-23.875,28.198,0.817,2026-06
-5.875,-21.875,27.856,0.609,2026-06
-5.875,-19.875,27.693,0.54,2026-06
-5.875,-17.875,27.367,0.299,2026-06
-5.875,-15.875,27.07,0.116,2026-06
-5.875,-13.875,27.07,0.164,2026-06
-5.875,-11.875,26.985,0.172,2026-06
-5.875,-9.875,26.799,0.067,2026-06
-5.875,-7.875,26.856,0.353,2026-06
-5.875,-5.875,26.585,0.357,2026-06
-5.875,-3.875,26.442,0.366,2026-06
-5.875,-1.875,26.152,0.226,2026-06
-3.875,0.125,25.157,-0.12,2026-06
-3.875,2.125,24.931,-0.322,2026-06
-3.875,4.125,25.034,-0.186,2026-06
-3.875,6.125,25.271,0.189,2026-06
-3.875,8.125,24.866,0.094,2026-06
-3.875,10.125,23.998,0.139,2026-06
-3.875,40.125,27.498,0.662,2026-06
-3.875,42.125,27.815,0.648,2026-06
-3.875,44.125,27.78,0.888,2026-06
-3.875,46.125,27.976,1.251,2026-06
-3.875,48.125,27.724,0.888,2026-06
-3.875,50.125,27.488,0.389,2026-06
-3.875,52.125,27.788,0.318,2026-06
-3.875,54.125,27.804,0.206,2026-06
-3.875,56.125,28.009,0.235,2026-06
-3.875,58.125,28.561,0.427,2026-06
-3.875,60.125,28.9,0.526,2026-06
-3.875,62.125,28.62,0.066,2026-06
-3.875,64.125,28.731,0.018,2026-06
-3.875,66.125,29.218,0.349,2026-06
-3.875,68.125,29.032,0.09,2026-06
-3.875,70.125,29.126,0.143,2026-06
-3.875,72.125,29.327,0.248,2026-06
-3.875,74.125,29.089,-0.013,2026-06
-3.875,76.125,29.068,-0.052,2026-06
-3.875,78.125,29.26,0.128,2026-06
-3.875,80.125,29.524,0.363,2026-06
-3.875,82.125,29.509,0.323,2026-06
-3.875,84.125,29.787,0.544,2026-06
-3.875,86.125,29.83,0.544,2026-06
-3.875,88.125,29.93,0.526,2026-06
-3.875,90.125,30.039,0.603,2026-06
-3.875,92.125,30.106,0.59,2026-06
-3.875,94.125,30.195,0.675,2026-06
-3.875,96.125,30.239,0.715,2026-06
-3.875,98.125,30.275,0.766,2026-06
-3.875,100.125,30.205,0.679,2026-06
-3.875,102.125,30.207,0.595,2026-06
-3.875,106.125,30.029,0.491,2026-06
-3.875,108.125,29.944,0.526,2026-06
-3.875,110.125,29.54,0.35,2026-06
-3.875,112.125,29.323,0.303,2026-06
-3.875,114.125,29.393,0.32,2026-06
-3.875,116.125,29.593,0.599,2026-06
-3.875,118.125,29.381,0.435,2026-06
-3.875,124.125,28.337,0.228,2026-06
-3.875,126.125,28.008,0.082,2026-06
-3.875,128.125,27.857,0.306,2026-06
-3.875,130.125,27.989,0.433,2026-06
-3.875,132.125,27.528,-0.259,2026-06
-3.875,134.125,27.048,-0.2,2026-06
-3.875,146.125,29.244,-0.049,2026-06
-3.875,148.125,29.435,-0.129,2026-06
-3.875,150.125,29.71,-0.125,2026-06
-3.875,152.125,29.075,-0.485,2026-06
-3.875,154.125,29.577,0.015,2026-06
-3.875,156.125,29.648,-0.04,2026-06
-3.875,158.125,29.853,0.149,2026-06
-3.875,160.125,30.132,0.417,2026-06
-3.875,162.125,30.229,0.496,2026-06
-3.875,164.125,30.38,0.663,2026-06
-3.875,166.125,30.284,0.583,2026-06
-3.875,168.125,30.377,0.724,2026-06
-3.875,170.125,30.478,0.861,2026-06
-3.875,172.125,30.476,0.879,2026-06
-3.875,174.125,30.469,0.888,2026-06
-3.875,176.125,30.347,0.846,2026-06
-3.875,178.125,30.386,0.983,2026-06
-3.875,-179.875,30.417,1.048,2026-06
-3.875,-177.875,30.547,1.263,2026-06
-3.875,-175.875,30.554,1.299,2026-06
-3.875,-173.875,30.488,1.32,2026-06
-3.875,-171.875,30.469,1.422,2026-06
-3.875,-169.875,30.335,1.343,2026-06
-3.875,-167.875,30.15,1.24,2026-06
-3.875,-165.875,30.165,1.271,2026-06
-3.875,-163.875,30.096,1.259,2026-06
-3.875,-161.875,29.937,1.178,2026-06
-3.875,-159.875,29.731,1.043,2026-06
-3.875,-157.875,29.598,1.034,2026-06
-3.875,-155.875,29.567,1.057,2026-06
-3.875,-153.875,29.413,0.966,2026-06
-3.875,-151.875,29.316,0.975,2026-06
-3.875,-149.875,29.23,0.977,2026-06
-3.875,-147.875,29.151,1.0,2026-06
-3.875,-145.875,29.029,0.993,2026-06
-3.875,-143.875,28.98,1.047,2026-06
-3.875,-141.875,28.937,1.098,2026-06
-3.875,-139.875,28.881,1.131,2026-06
-3.875,-137.875,28.725,1.04,2026-06
-3.875,-135.875,28.51,0.92,2026-06
-3.875,-133.875,28.496,1.028,2026-06
-3.875,-131.875,28.47,1.097,2026-06
-3.875,-129.875,28.426,1.195,2026-06
-3.875,-127.875,28.212,1.128,2026-06
-3.875,-125.875,28.297,1.332,2026-06
-3.875,-123.875,28.285,1.435,2026-06
-3.875,-121.875,28.059,1.337,2026-06
-3.875,-119.875,28.01,1.438,2026-06
-3.875,-117.875,28.09,1.689,2026-06
-3.875,-115.875,27.98,1.736,2026-06
-3.875,-113.875,27.863,1.741,2026-06
-3.875,-111.875,27.826,1.879,2026-06
-3.875,-109.875,27.774,2.004,2026-06
-3.875,-107.875,27.703,2.013,2026-06
-3.875,-105.875,27.615,2.025,2026-06
-3.875,-103.875,27.391,1.959,2026-06
-3.875,-101.875,27.21,1.922,2026-06
-3.875,-99.875,27.106,1.986,2026-06
-3.875,-97.875,27.089,2.166,2026-06
-3.875,-95.875,26.949,2.194,2026-06
-3.875,-93.875,26.756,2.16,2026-06
-3.875,-91.875,26.68,2.033,2026-06
-3.875,-89.875,26.618,2.111,2026-06
-3.875,-87.875,27.014,2.909,2026-06
-3.875,-85.875,26.896,3.569,2026-06
-3.875,-83.875,26.171,4.223,2026-06
-3.875,-81.875,24.803,3.994,2026-06
-3.875,-37.875,28.321,0.466,2026-06
-3.875,-35.875,28.543,0.675,2026-06
-3.875,-33.875,28.488,0.661,2026-06
-3.875,-31.875,28.416,0.688,2026-06
-3.875,-29.875,28.307,0.739,2026-06
